DOI,Título,Autores,Año,Citas,Revista
10.1504/ijdmmm.2020.10030684,Performance of authorship attribution classifiers with short texts: application of religious Arabic fatwas,Mohammed Al Sarem and Ahmed Abdel Wahab and Abdel Hamid Emara,2020,2,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2021.10035064,An enhanced cooperative method to solve multiple-sequence alignment problem,Lamiche Chaabane,2021,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2022.10047893,Time-series gradient boosting tree for stock price prediction,Kei Nakagawa and Kenichi Yoshida,2022,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2016.10000328,A genetic approach for materialised skyline views selection problem,Mohamed Khireddine Kholladi and Samiha Brahimi,2016,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2017.10006640,Mediation system for dealing with semantic problems in databases,Mohamed Khiereddine Kholladi and Aicha Aggoune and Abdelkrim Bouramoul,2017,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2019.10019431,EFP-tree: an efficient FP-tree for incremental mining of frequent patterns,Razieh Davashi and Mohammad Hossein Nadimi Shahraki,2019,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2020.10033378,A quest for better anomaly detectors,Mehdi Soleymani,2020,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2017.10007685,Using domain adaptation in adversarial environment,Jafar Tahmoresnezhad and Sattar Hashemi and Zeinab Khorshidpour and Ali Hamzeh,2017,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2019.10019369,Sample selection algorithms for credit risk modelling through data mining techniques,Michalis Doumpos and Anastasios Doulamis and Constantin Zopounidis and Eftychios Protopapadakis and Dimitrios Niklis,2019,3,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2010.033537,Classification of varying length multivariate time series using Gaussian mixture models and support vector machines,S. Chandrakala and C. Chandra Sekhar,2010,2,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2022.10050164,Synergistic effects between data corpora properties and machine learning performance in data pipelines,Stephen J. Finch and Roberto Bertolini,2022,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2021.112915,Efficient deployment approach of wireless sensor networks on 3D terrains,Mostefa Zafer and Mustapha Reda Senouci and Mohamed Aissani,2021,2,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2020.105599,Grey relational classification algorithm for software fault proneness with SOM clustering,N.A. Aarti and Geeta Sikka and Renu Dhir,2020,2,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2022.125260,Nonlinear gradient-based feature selection for precise prediction of diseases,Sadaf Kabir and Leily Farrokhvar,2022,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2022.10051602,Detecting and exploiting symmetries in sequential pattern mining,Lakhdar Sais and Nadjet Kamel and Said Jabbour and Ikram Nekkache,2022,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2023.10051856,Adaptable Address Parser with Active Learning,You Xuan Lin,2023,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2009.026076,Privacy preserving record linkage approaches,Vassilios S. Verykios and Alexandros Karakasidis and Vassilios K. Mitrogiannis,2009,17,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2011.038812,A hybrid under-sampling approach for mining unbalanced datasets: applications to banking and insurance,Madireddi Vasu and Vadlamani Ravi,2011,8,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2014.059980,"A conceptual framework for community detection, characterisation and membership in a social internetworking scenario",Pasquale De Meo and Antonino Nocera and Giovanni Quattrone and Domenico Ursino,2014,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2016.081239,Discovering optimal clusters using firefly algorithm,Athraa Jasim Mohammed and Yuhanis Yusof and za Husni,2016,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2019.096539,Deciphering published articles on cyberterrorism: a latent Dirichlet allocation algorithm application,Las Johansen Balios Caluza,2019,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2014.066763,An improved method for density-based clustering,Hong Jin and Shuliang Wang and Qian Zhou and Ying Li,2014,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2011.042936,Development of neural network-based models to predict mechanical properties of hot dip galvanised steel coils,Ana Gonzalez Marcos and Fernando Alba Elias and Manuel Castejon Limas and Joaquin Ordieres Mere,2011,2,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2016.079069,Design of intelligent system for medical applications using rough set theory,Kanchan Shailendra Tiwari and Ashwin G. Kothari,2016,2,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2016.075965,On the mining of fuzzy association rule using multi-objective genetic algorithms,Harihar Kalia and Satchidananda Dehuri and Ashish Ghosh and Sung Bae Cho,2016,2,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2011.038810,Automatic generation of initial value k to apply k-means method for text documents clustering,Namita Gupta and P.C. Saxena and J.P. Gupta,2011,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2013.055864,Using naïve Bayesian classification as a meta-predictor to improve start codon prediction accuracy in prokaryotic organisms,Sean Landman and Imad Rahal,2013,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2020.108731,Proposal and study of statistical features for string similarity computation and classification,E.O. Rodrigues and D. Casanova and M. Teixeira and V. Pegorini and F. Favarim and E. Clua and A. Conci and Panos Liatsis,2020,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2022.123360,"Developing a machine learning framework to determine the spread of COVID-19 in the USA using meteorological, social, and demographic factors",Akash Gupta and Amir Gharehgozli,2022,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2018.10013658,Topical document clustering: two-stage post processing technique,Divyansh Bhatia and Navneet Goyal and Poonam Goyal and N. Mehala,2018,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2019.102730,A new network-based approach to investigating neurological disorders,Francesco Cauteruccio and Paolo Lo Giudice and Giorgio Terracina and Domenico Ursino and Nadia Mammone and Francesco Carlo Morabito,2019,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2021.10035120,Hash-processing of universal quantification-like queries dealing with requirements and prohibitions,Noussaiba Benadjimi and Khaled Walid Hidouci,2021,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2021.10043317,New perspectives on deep neural networks in decision support in surgery,Vladimir Gorbachenko and Konstantin Savenkov and Anatoly Solomakha,2021,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2022.10047897,Emotions recognition in synchronic textual CSCL situations,Analía Amandi and Germán Lescano and Rosanna Costaguta,2022,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2016.10000330,Mining frequent patterns without tree generation,K.V. Shanthi and G. Jothi and J. Akilandeswari,2016,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2016.10002312,An efficient multi relational framework using fuzzy rule-based classification technique,M. Thangaraj and C.R. Vijayalakshmi,2016,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2017.10007658,Multi-objective perception model for diffusion of information in social networks,Niloofar Mozafari and Ali Hamzeh and Sattar Hashemi,2017,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2017.10007699,Multi-label text classification using optimised feature sets,J. Maruthupandi and K. Vimala Devi,2017,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2017.10006638,An artificial neural network-based ensemble model for credit risk assessment and deployment as a graphical user interface,Amulyashree Sridhar and Muhammad Shafi and Biplab Bhattacharjee,2017,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2017.10009454,The dynamics of Wikipedia article revisions: an analysis of revision activities and patterns,Jing Hu and Zhongming Ma and Jie Tao,2017,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2018.10015880,A new method for behavioural-based malware detection using reinforcement learning,Mansour Esmaeilpour and Sepideh Mohammadkhani,2018,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2020.10024041,Phish Webpage Classification Using Hybrid Algorithm of Machine Learning and Statistical Induction Ratios,Ali Selamat and Hiba Zuhair,2020,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2020.10028060,A survey of term weighting schemes for text classification,Abdullah Alsaeedi,2020,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2019.10019370,A flexible architecture for the pre-processing of solar satellite image time series data - the SETL architecture,Marilde Terezinha Prado Santos and Marcela Xavier Ribeiro and Carlos Roberto Silveira Junior,2019,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2020.10033390,Data modelling for large-scale social media analytics: design challenges and lessons learned,Ahmet Arif Aydin and Kenneth M. Anderson,2020,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2019.10016838,"A new development of an adaptive &lt;i&gt;&lt;span style=""text-decoration: overline""&gt;X&lt;/span&gt;&lt;/i&gt; &amp;minus; &lt;i&gt;R&lt;/i&gt; control chart under a fuzzy environment",Amirhossein Amiri and Hamed Sabahno and Seyed Meysam Mousavi,2019,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2019.10023732,A new network-based approach to investigating neurological disorders,Francesco Carlo Morabito and Domenico Ursino and Nadia Mammone and Francesco Cauteruccio and Paolo Lo Giudice and Giorgio Terracina,2019,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2022.10046101,Plagiarism detection of figure images in scientific publications,Taiseer Abdalla Elfadil Eisa,2022,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2022.10046100,Investigation of contraction process issue in fuzzy min-max models,Ngahzaifa Ab Ghani and Fadhl Hujainah and Osama Nayel Al Sayaydeh and Mohammed Falah Mohammed and Essam Alhroob,2022,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2020.106720,Bees colonies for detecting communities evolution using data warehouse,Yasmine Chaabani and Jalel Akaichi,2020,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2020.108719,Performance of authorship attribution classifiers with short texts: application of religious Arabic fatwas,Mohammed Al Sarem and Abdel Hamid Emara and Ahmed Abdel Wahab,2020,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2012.049883,Can unbounded distance measures mitigate the curse of dimensionality?,Balasubramaniam Jayaram and Frank Klawonn,2012,7,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2016.077198,A graph-based unsupervised N-gram filtration technique for automatic keyphrase extraction,Niraj Kumar and Kannan Srinathan and Vasudeva Varma,2016,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2014.066764,User-centric spatial data warehousing: a survey of requirements and approaches,Ganesh Viswanathan and Markus Schneider,2014,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2019.100386,Towards a comparative evaluation of text-based specification formalisms and diagrammatic notations,Kobamelo Moremedi and John Andrew Van Der Poll,2019,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2020.108725,Extracting useful reply-posts for text forum threads summarisation using quality features and classification methods,Akram Osman and Naomie Salim,2020,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2012.049882,Evolutionary functional link interval type-2 fuzzy neural system for exchange rate prediction,S. Chakravarty and P.K. Dash,2012,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2013.051924,"Parallel, massive processing in SuperMatrix: a general tool for distributional semantic analysis of corpora",Bartosz Broda and Maciej Piasecki,2013,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2014.063194,Learning of fuzzy spatial relations between handwritten patterns,Adrien Delaye and Eric Anquetil,2014,3,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2017.086583,Multi-label text classification using optimised feature sets,J. Maruthupandi and K. Vimala Devi,2017,8,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2012.049881,An efficient approach to categorising association rules,Dongwoo Won and Dennis McLeod,2012,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2015.069250,"Country crime analysis using the self-organising map, with special regard to economic factors",Xingan Li and Martti Juhola,2015,3,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2019.096543,An innovative and efficient method for Twitter sentiment analysis,Hima Suresh and Gladston Raj. S,2019,3,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2010.035562,A partition based method for finding highly correlated pairs,Shuxin Li and Sheau Dong Lang,2010,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2020.111400,The bootstrap procedure in classification problems,Borislava Petrova Vrigazova and Ivan Ganchev Ivanov,2020,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2016.077156,Temporal data warehouse logical modelling,Georgia Garani and George K. Adam and Dimitrios Ventzas,2016,4,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2009.027284,Performance analysis of the Bayesian data reduction algorithm,Douglas M. Kline and Craig S. Galbraith,2009,4,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2018.093881,Machine learning for water bodies identification from satellite images,Konstantinos Kontos and Manolis Maragoudakis,2018,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2012.046809,A generalisation of independence in statistical models for categorical distribution,Yu Fujimoto and Noboru Murata,2012,3,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2012.048108,Dimensionality reduction framework for blog mining and visualisation,Flora S. Tsai,2012,2,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2018.093886,Improving the efficacy of clustering by using far enhanced clustering algorithm,Bikram Keshari Mishra and Amiya Kumar Rath,2018,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2017.082552,A robust framework for topological relations in the on-the-fly web map generalisation process,Brahim Lejdel and Okba Kazar,2017,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2008.022540,A relational perspective on spatial data mining,Donato Malerba,2008,12,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2020.111402,A new quantitative method for simplifying complex fuzzy cognitive maps,Mamoon Obiedat and Ali Al yousef and Mustafa Banikhalaf and Khairallah Al Talafha,2020,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2013.053695,Using genetic algorithms for automatic recurrent ANN development: an application to EEG signal classification,Daniel Rivero and Vanessa Aguiar Pulido and Enrique Fernandez Blanco and Marcos Gestal,2013,5,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2022.126666,Ontology and web usage mining for website maintenance,Khaled Benali,2022,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2022.126664,Comparison of harmony search derivatives for artificial neural network parameter optimisation: stock price forecasting,Mehmet Özçalıcı and Ayşe Tuğba Dosdoğru and Aslı Boru �° and N.A. pek and Mustafa Göçken,2022,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2022.126662,"Prediction of air pollution and analysis of its effects on the pollution dispersion of PM&lt;SUB align=""right""&gt;10 in Egypt using machine learning algorithms",Wael K. Hanna and Rasha Elstohy and Nouran M. Radwan,2022,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2022.126663,Detecting and exploiting symmetries in sequential pattern mining,Ikram Nekkache and Said Jabbour and Nadjet Kamel and Lakhdar Sais,2022,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2018.089630,Association rules mining using cuckoo search algorithm,Rasha A. Mohammed and Mehdi G. Duaimi,2018,3,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2022.10050157,Data analytics for gross domestic product using random forest and extreme gradient boosting approaches: an empirical study,Elsayed A.H. Elamir,2022,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2016.079071,A novel approach for mining frequent patterns from incremental data,Rajni Jindal and Malaya Dutta Borah,2016,5,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2011.041495,Context dependent semantic granularity,Riccardo Albertoni and Elena Camossi and Monica De Martino and Franca Giannini and Marina Monti,2011,2,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2023.10051983,Detection of Terrorisms Apologies on Twitter using a New Bi-lingual Dataset,Khaled BEDJOU and Faical Azouaou,2023,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2015.073864,An optimal rough fuzzy clustering algorithm using particle swarm optimisation,J. Anuradha and B.K. Tripathy,2015,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2021.112919,Recommendation of items using a social-based collaborative filtering approach and classification techniques,Lamia Berkani,2021,2,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2016.081247,A framework for Arabic sentiment analysis using supervised classification,Rehab M. Duwairi and Islam Qarqaz,2016,11,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2012.048109,Who are our clients: consumer segmentation through explorative data mining,Herna L. Viktor and Isis Peña and Eric Paquet,2012,4,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2017.082571,A cross mutation-based differential evolution for data clustering,Subrat Kumar Nayak and Pravat Kumar Rout and Alok Kumar Jagadev,2017,2,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2015.071450,Convex and non-convex approaches for cost efficiency models with fuzzy data,Khalil Paryab and Madjid Tavana and Rashed Khanjani Shiraz,2015,2,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2011.041492,A pattern matching approach for clustering gene expression data,Rosy Das and Jugal Kalita and Dhruba K. Bhattacharyya,2011,5,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2018.093878,ABCD: agent based model for document classification,Abdurrahman A. Nasr,2018,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2018.095372,A new method for behavioural-based malware detection using reinforcement learning,Sepideh Mohammadkhani and Mansour Esmaeilpour,2018,2,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2014.065146,Online multi-dimensional regression analysis on concept-drifting data streams,Chandima Hewa Nadungodage and Yuni Xia and Pranav S. Vaidya and Yu Chen and Jaehwan John Lee,2014,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2011.042937,Design verification for database applications through analysing their support to data lifecycle,Sun Ding and Hee Beng Kuan Tan,2011,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2022.125259,Comparing text corpora via topic modelling,Fedor Krasnov and Mikhail Shvartsman and Alexander Dimentov,2022,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2013.057684,Bacteria foraging optimisation algorithm for tuning of PSS and STATCOM-based controller parameters,Sidhartha Panda and P.K. Mohanty and B.K. Sahu,2013,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2013.057683,Biclustering of gene expression data based on hybrid genetic algorithm,J. Bagyamani and K. Thangavel and R. Rathipriya,2013,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2008.022537,Is an ordinal class structure useful in classifier learning?,Jens C. Huhn and Eyke Hullermeier,2008,25,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2016.081242,Feature selection based on genetic algorithm and hybrid model for sentiment polarity classification,P. Kalaivani and K.L. Shunmuganathan,2016,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2016.079060,A genetic approach for materialised skyline views selection problem,Samiha Brahimi and Mohamed Khireddine Kholladi,2016,2,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2017.086578,Using domain adaptation in adversarial environment,Zeinab Khorshidpour and Jafar Tahmoresnezhad and Sattar Hashemi and Ali Hamzeh,2017,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2019.096547,"A new development of an adaptive &lt;i&gt;&lt;span style=""text-decoration: overline""&gt;X&lt;/span&gt;&lt;/i&gt; &amp;minus; &lt;i&gt;R&lt;/i&gt; control chart under a fuzzy environment",Hamed Sabahno and Seyed Meysam Mousavi and Amirhossein Amiri,2019,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2014.066766,Towards effective GML data management: framework and prototype,Weili Wang and Fubao Zhu and Ting Jin and Zhiping Qian and Long Zhang,2014,0,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2014.066765,Assessment of OGC web processing services for REST principles,Carlos Granell and Laura Díaz and Alain Tamayo and Joaquín Huerta,2014,1,"International Journal of Data Mining, Modelling and Management"
10.1504/ijdmmm.2021.112920,Distributed heterogeneous ensemble learning on Apache Spark for ligand-based virtual screening,Karima Sid and Mohamed Batouche,2021,0,"International Journal of Data Mining, Modelling and Management"
