DOI,Título,Autores,Año,Citas,Revista
10.1155/2016/8950582,Z Number Based Fuzzy Inference System for Dynamic Plant Control,Rahib H. Abiyev,2016,11,Advances in Fuzzy Systems
10.1155/2023/7868762,A Study of Some Properties of Fuzzy Laplace Transform with Their Applications in Solving the Second-Order Fuzzy Linear Partial Differential Equations,Elhassan Eljaoui and Said Melliani,2023,0,Advances in Fuzzy Systems
10.1155/2015/569248,Application of Fuzzy Optimization to the Orienteering Problem,Madhushi Verma and K. K. Shukla,2015,10,Advances in Fuzzy Systems
10.1155/2018/5603560,Solving Fuzzy Volterra Integrodifferential Equations of Fractional Order by Bernoulli Wavelet Method,R. Mastani Shabestari and R. Ezzati and T. Allahviranloo,2018,7,Advances in Fuzzy Systems
10.1155/2018/6703798,Using Intuitionistic Fuzzy TOPSIS in Site Selection of Wind Power Plants in Turkey,Babak Daneshvar Rouyendegh and Abdullah Yildizbasi and Ümmühan Z. B. Arikan,2018,25,Advances in Fuzzy Systems
10.1155/2012/459370,Lacunary Statistical Limit and Cluster Points of Generalized Difference Sequences of Fuzzy Numbers,Pankaj Kumar and Vijay Kumar and S. S. Bhatia,2012,1,Advances in Fuzzy Systems
10.1155/2023/9270880,An Extended Interval Type-2 Fuzzy VIKOR Technique with Equitable Linguistic Scales and Z-Numbers for Solving Water Security Problems in Malaysia,Wan Nur Amira Wan Azman and Nurnadiah Zamri and Siti Sabariah Abas and Azimah Ismail and Zamali Tarmudi and Syibrah Naim and Lazim Abdullah,2023,0,Advances in Fuzzy Systems
10.1155/2018/5872195,Why Are FGM Copulas Successful? A Simple Explanation,Songsak Sriboonchitta and Vladik Kreinovich,2018,11,Advances in Fuzzy Systems
10.1155/2012/504368,Application of a Data-Driven Fuzzy Control Design to a Wind Turbine Benchmark Model,Silvio Simani,2012,24,Advances in Fuzzy Systems
10.1155/2009/407890,Mappings on Fuzzy Soft Classes,Athar Kharal and B. Ahmad,2009,50,Advances in Fuzzy Systems
10.1155/2009/303042,"Fuzzy Sets, Fuzzy S-Open and S-Closed Mappings",B. Ahmad and Athar Kharal,2009,2,Advances in Fuzzy Systems
10.1155/2016/6965725,Fuzzy Aspect Based Opinion Classification System for Mining Tourist Reviews,Muhammad Afzaal and Muhammad Usman and A. C. M. Fong and Simon Fong and Yan Zhuang,2016,22,Advances in Fuzzy Systems
10.1155/2012/106354,Effect of Rating Modification on a Fuzzy-Based Modular Architecture for Medical Device Design and Development,Celestine C. Aguwa and Leslie Monplaisir and Prasanth A. Sylajakumari,2012,2,Advances in Fuzzy Systems
10.1155/2012/682087,A New Approach for Solving Dual Fuzzy Nonlinear Equations Using Broyden's and Newton's Methods,M. Y. Waziri and Z. A. Majid,2012,15,Advances in Fuzzy Systems
10.1155/2016/3406406,FCM Clustering Algorithms for Segmentation of Brain MR Images,Yogita K. Dubey and Milind M. Mushrif,2016,33,Advances in Fuzzy Systems
10.1155/2012/318069,Fuzzy Symmetric Solutions of Fuzzy Matrix Equations,Xiaobin Guo and Dequan Shang,2012,8,Advances in Fuzzy Systems
10.1155/2014/758637,Vague Soft Hypergroups and Vague Soft Hypergroup Homomorphism,Ganeshsree Selvachandran and Abdul Razak Salleh,2014,5,Advances in Fuzzy Systems
10.1155/2012/927878,Fuzzy Networked Control Systems Design Considering Scheduling Restrictions,H. Benítez-Pérez and A. Benítez-Pérez and J. Ortega-Arjona and O. Esquivel-Flores,2012,0,Advances in Fuzzy Systems
10.1155/2013/107358,Fuzzy Reliability in Spatial Databases,Ferdinando Di Martino and Salvatore Sessa,2013,0,Advances in Fuzzy Systems
10.1155/2013/680486,Multiaspect Soft Sets,Nor Hashimah Sulaiman and Daud Mohamad,2013,3,Advances in Fuzzy Systems
10.1155/2011/719256,Towards an (Even More) Natural Probabilistic Interpretation of Fuzzy Transforms (and of Fuzzy Modeling),Irina Perfilieva and Vladik Kreinovich,2011,0,Advances in Fuzzy Systems
10.1155/2022/8954163,A New Notion of Fuzzy Local Function and Some Applications,I. M. Taha and S. E. Abbas,2022,0,Advances in Fuzzy Systems
10.1155/2016/1956303,An ELECTRE Approach for Multicriteria Interval-Valued Intuitionistic Trapezoidal Fuzzy Group Decision Making Problems,Sireesha Veeramachaneni and Himabindu Kandikonda,2016,5,Advances in Fuzzy Systems
10.1155/2012/406204,Comparison of Detection and Classification Algorithms Using Boolean and Fuzzy Techniques,Rahul Dixit and Harpreet Singh,2012,1,Advances in Fuzzy Systems
10.1155/2012/290710,"BDD, BNN, and FPGA on Fuzzy Techniques for Rapid System Analysis",Rahul Dixit and Harpreet Singh,2012,0,Advances in Fuzzy Systems
10.1155/2015/247069,Provenance Study of the Terracotta Army of Qin Shihuang’s Mausoleum by Fuzzy Cluster Analysis,Rongwu Li and Guoxia Li,2015,0,Advances in Fuzzy Systems
10.1155/2018/8623465,Gaussian Qualitative Trigonometric Functions in a Fuzzy Circle,M. Clement Joe Anand and Janani Bharatraj,2018,0,Advances in Fuzzy Systems
10.1155/2013/792059,A Game Theoretic Sensor Resource Allocation Using Fuzzy Logic,Stephen C. Stubberud and Kathleen A. Kramer,2013,2,Advances in Fuzzy Systems
10.1155/2021/7481960,Fuzzy Annihilator Ideals of C -Algebra,Wondwosen Zemene Norahun and Teferi Getachew Alemayehu and Gezahagne Mulat Addis,2021,0,Advances in Fuzzy Systems
10.1155/2012/801650,Proper Fuzzification of Prime Ideals of a Hemiring,H. V. Kumbhojkar,2012,1,Advances in Fuzzy Systems
10.1155/2022/8926038,Numerical Solutions for Coupled Trapezoidal Fully Fuzzy Sylvester Matrix Equations,Ahmed AbdelAziz Elsayed and Nazihah Ahmad and Ghassan Malkawi,2022,3,Advances in Fuzzy Systems
10.1155/2012/359429,A Hybrid Model through the Fusion of Type-2 Fuzzy Logic Systems and Sensitivity-Based Linear Learning Method for Modeling PVT Properties of Crude Oil Systems,Ali Selamat and Sunday Olusanya Olatunji and Abdul Azeez Abdul Raheem,2012,9,Advances in Fuzzy Systems
10.1155/2018/1975768,Two Approximation Models of Fuzzy Weight Vector from a Comparison Matrix,Tomoe Entani,2018,0,Advances in Fuzzy Systems
10.1155/2015/404510,Quantitative Analyses and Development of aq-Incrementation Algorithm for FCM with Tsallis Entropy Maximization,Makoto Yasuda,2015,2,Advances in Fuzzy Systems
10.1155/2013/496158,Fuzzy TOPSIS for Multiresponse Quality Problems in Wafer Fabrication Processes,Chiun-Ming Liu and Mei-Yu Ji and Wen-Chieh Chuang,2013,3,Advances in Fuzzy Systems
10.1155/2016/4612086,Fuzzy Human Reliability Analysis: Applications and Contributions Review,P. A. Baziuk and S. S. Rivera and J. Núñez Mc Leod,2016,12,Advances in Fuzzy Systems
10.1155/2019/1393946,An Estimation of a Hybrid Log-Poisson Regression Using a Quadratic Optimization Program for Optimal Loss Reserving in Insurance,Apollinaire Woundjiagué and Martin Le Doux Mbele Bidima and Ronald Waweru Mwangi,2019,2,Advances in Fuzzy Systems
10.1155/2016/4058758,Two-Stage Stratified Randomized Response Model with Fuzzy Numbers,Mohammad Faisal Khan and Neha Gupta and Irfan Ali,2016,1,Advances in Fuzzy Systems
10.1155/2013/385974,Spatiotemporal Hotspots Analysis for Exploring the Evolution of Diseases: An Application to Oto-Laryngopharyngeal Diseases,Ferdinando Di Martino and Roberta Mele and Umberto E. S. Barillari and Maria Rosaria Barillari and Irina Perfilieva and Sabrina Senatore,2013,3,Advances in Fuzzy Systems
10.1155/2008/963710,Maximum Power Control of Hybrid Wind-Diesel-Storage System,Elkhatib Kamal and Magdy Koutb and Abdul Azim Sobaih and Sahar Kaddah,2008,12,Advances in Fuzzy Systems
10.1155/2020/1834970,L-Fuzzy Semiprime Ideals of a Poset,Berhanu Assaye Alaba and Derso Abeje Engidaw,2020,2,Advances in Fuzzy Systems
10.1155/2016/8127215,Cardinal Basis Piecewise Hermite Interpolation on Fuzzy Data,H. Vosoughi and S. Abbasbandy,2016,0,Advances in Fuzzy Systems
10.1155/2012/506082,FGA Temperature Control for Incubating Egg,Ismail Yusuf and Yusram Yusuf and Nur Iksan,2012,2,Advances in Fuzzy Systems
10.1155/2013/136214,Universal Approximation of a Class of Interval Type-2 Fuzzy Neural Networks in Nonlinear Identification,Oscar Castillo and Juan R. Castro and Patricia Melin and Antonio Rodriguez-Diaz,2013,17,Advances in Fuzzy Systems
10.1155/2012/258476,Detection of Fuzzy Association Rules by Fuzzy Transforms,Ferdinando Di Martino and Salvatore Sessa,2012,3,Advances in Fuzzy Systems
10.1155/2018/2634861,KC-Means: A Fast Fuzzy Clustering,Israa Abdzaid Atiyah and Adel Mohammadpour and S. Mahmoud Taheri,2018,8,Advances in Fuzzy Systems
10.1155/2013/601468,Estimation of Performance Indices for the Planning of Sustainable Transportation Systems,Alexander Paz and Pankaj Maheshwari and Pushkin Kachroo and Sajjad Ahmad,2013,22,Advances in Fuzzy Systems
10.1155/2022/1477098,Extension of the TOPSIS Method for Decision Making Problems under Complex Fuzzy Data Based on the Central Point Index,Salameh Barbat and Mahnaz Barkhordariahmadi and Vahidmomenaei Kermani,2022,0,Advances in Fuzzy Systems
10.1155/2013/421621,Fuzzy Algorithm for Power Transformer Diagnostics,Nitin K. Dhote and Jagdish B. Helonde,2013,8,Advances in Fuzzy Systems
10.1155/2018/5405124,Numerical Solution of Two-Dimensional Linear Fuzzy Fredholm Integral Equations by the Fuzzy Lagrange Interpolation,H. Nouriani and R. Ezzati,2018,4,Advances in Fuzzy Systems
10.1155/2013/232198,A Fuzzy Preprocessing Module for Optimizing the Access Network Selection in Wireless Networks,Faisal Kaleem and Abolfazl Mehbodniya and Kang K. Yen and Fumiyuki Adachi,2013,12,Advances in Fuzzy Systems
10.1155/2014/651324,Credit Risk Prediction Using Fuzzy Immune Learning,Ehsan Kamalloo and Mohammad Saniee Abadeh,2014,4,Advances in Fuzzy Systems
10.1155/2011/429498,Spatial Analysis and Fuzzy Relation Equations,Ferdinando Di Martino and Salvatore Sessa,2011,8,Advances in Fuzzy Systems
10.1155/2009/450259,Fuzzy Modelling and Control of the Air System of a Diesel Engine,S. Simani and M. Bonfè,2009,7,Advances in Fuzzy Systems
10.1155/2013/128393,A Fuzzy Inference System for the Conjunctive Use of Surface and Subsurface Water,Liang-Cheng Chang and Hone-Jay Chu and Yi-Wen Chen,2013,9,Advances in Fuzzy Systems
10.1155/2013/760704,Image Matching by Using Fuzzy Transforms,Ferdinando Di Martino and Salvatore Sessa,2013,7,Advances in Fuzzy Systems
10.1155/2009/586507,On Fuzzy Soft Sets,B. Ahmad and Athar Kharal,2009,53,Advances in Fuzzy Systems
10.1155/2012/208489,Interval-Valued Vague Soft Sets and Its Application,Khaleed Alhazaymeh and Nasruddin Hassan,2012,19,Advances in Fuzzy Systems
10.1155/2018/2535127,A Hybrid Approach to Call Admission Control in 5G Networks,Mohammed Al-Maitah and Olena O. Semenova and Andriy O. Semenov and Pavel I. Kulakov and Volodymyr Yu. Kucheruk,2018,10,Advances in Fuzzy Systems
10.1155/2012/407942,Group Decision Making Process for Supplier Selection with TOPSIS Method under Interval-Valued Intuitionistic Fuzzy Numbers,Mohammad Izadikhah,2012,32,Advances in Fuzzy Systems
10.1155/2023/6163672,Gradual Sets: An Approach to Fuzzy Sets,Josefa M. García and Pascual Jara,2023,0,Advances in Fuzzy Systems
10.1155/2011/831261,Application of Functional Link Artificial Neural Network for Prediction of Machinery Noise in Opencast Mines,Santosh Kumar Nanda and Debi Prasad Tripathy,2011,24,Advances in Fuzzy Systems
10.1155/2018/9578270,A Direct Method to Compare Bipolar LR Fuzzy Numbers,Reza Ghanbari and Khatere Ghorbani-Moghadam and Nezam Mahdavi-Amiri,2018,6,Advances in Fuzzy Systems
10.1155/2018/4756520,Parameter Estimation and Sensitivity Analysis of an Optimal Control Model for Capital Asset Management,Tolulope Latunde and Olabode Matthias Bamigbola,2018,2,Advances in Fuzzy Systems
10.1155/2021/8471683,Advanced Fuzzy-Logic-Based Traffic Incident Detection Algorithm,Changhong Zhu and Zhenjun Guo and Jie Ke,2021,0,Advances in Fuzzy Systems
10.1155/2016/8198915,Fuzzy Rules for Ant Based Clustering Algorithm,Amira Hamdi and Nicolas Monmarché and Mohamed Slimane and Adel M. Alimi,2016,5,Advances in Fuzzy Systems
10.1155/2012/419370,A Novel Programmable CMOS Fuzzifiers Using Voltage-to-Current Converter Circuit,K. P. Abdulla and Mohammad Fazle Azeem,2012,2,Advances in Fuzzy Systems
10.1155/2018/1309518,Fuzzy Sliding Mode Based Series Hybrid Active Power Filter for Power Quality Enhancement,Soumya Ranjan Das and Prakash K. Ray and Asit Mohanty,2018,10,Advances in Fuzzy Systems
10.1155/2012/290845,A Note on -Convex Fuzzy Processes,Marian Matłoka,2012,0,Advances in Fuzzy Systems
10.1155/2018/1569860,On Application of Ordered Fuzzy Numbers in Ranking Linguistically Evaluated Negotiation Offers,Krzysztof Piasecki and Ewa Roszkowska,2018,14,Advances in Fuzzy Systems
10.1155/2013/874393,Fault Diagnosis in Dynamic Systems Using Fuzzy Interacting Observers,N. V. Kolesov,2013,3,Advances in Fuzzy Systems
10.1155/2013/296431,"Fuzzy Functions, Relations, and Fuzzy Transforms 2013",Salvatore Sessa and Ferdinando Di Martino and Irina G. Perfilieva,2013,0,Advances in Fuzzy Systems
10.1155/2012/295164,"Fuzzy Functions, Relations, and Fuzzy Transforms: Theoretical Aspects and Applications to Fuzzy Systems",Salvatore Sessa and Ferdinando Di Martino and Irina G. Perfilieva,2012,0,Advances in Fuzzy Systems
10.1155/2021/5520736,L -Fuzzy Prime Spectrums of ADLs,Natnael Teshale Amare and Srikanya Gonnabhaktula and Ch. Santhi Sundar Raj,2021,0,Advances in Fuzzy Systems
10.1155/2012/219602,WLAN Cell Handoff Latency Abatement Using an FPGA Fuzzy Logic Algorithm Implementation,Roberto Sepúlveda and Oscar Montiel-Ross and Jorge Quiñones-Rivera and Ernesto E. Quiroz,2012,1,Advances in Fuzzy Systems
10.1155/2018/6429572,A Study on Some Fundamental Properties of Continuity and Differentiability of Functions of Soft Real Numbers,Ramkrishna Thakur and S. K. Samanta,2018,0,Advances in Fuzzy Systems
10.1155/2011/791687,Optimum Fuzzy Design of Ecological Pressurised Containers,Heikki Martikka and Erkki Taitokari,2011,0,Advances in Fuzzy Systems
10.1155/2021/6614129,"Clustering and Fuzzy Logic-Based Demand-Side Management for Solar Microgrid Operation: Case Study of Ngurudoto Microgrid, Arusha, Tanzania",Godiana Hagile Philipo and Yusufu Abeid Chande Jande and Thomas Kivevele,2021,7,Advances in Fuzzy Systems
10.1155/2012/272570,An Intelligent Dynamic MRI System for Automatic Nasal Tumor Detection,Wen-Chen Huang and Chun-Liang Liu,2012,2,Advances in Fuzzy Systems
10.1155/2013/494239,A New Method for Short Multivariate Fuzzy Time Series Based on Genetic Algorithm and Fuzzy Clustering,Kamal S. Selim and Gihan A. Elanany,2013,3,Advances in Fuzzy Systems
10.1155/2021/4561087,P-Fuzzy Ideals and P-Fuzzy Filters in P-Algebras,Wondwosen Zemene Norahun,2021,1,Advances in Fuzzy Systems
10.1155/2012/635043,Belief Merging and Judgment Aggregation in Fuzzy Setting,Ismat Beg and Nabeel Butt,2012,1,Advances in Fuzzy Systems
10.1155/2018/4536234,Applications of Fuzzy Multicriteria Decision Making to Complex Engineering Problems,Hanbo Zheng and Yiyi Zhang and Junhui Zhao and Jiefeng Liu and Qi Zeng,2018,1,Advances in Fuzzy Systems
10.1155/2013/826596,A Coupled Fixed Point Theorem in Fuzzy Metric Space Satisfyingϕ-Contractive Condition,B. D. Pant and Sunny Chauhan and Jelena Vujaković and Muhammad Alamgir Khan and Calogero Vetro,2013,0,Advances in Fuzzy Systems
10.1155/2011/326763,Efficient Load Forecasting Optimized by Fuzzy Programming and OFDM Transmission,Sandeep Sachdeva and Maninder Singh and U. P. Singh and Ajat Shatru Arora,2011,3,Advances in Fuzzy Systems
10.1155/2011/985839,Why Fuzzy Transform Is Efficient in Large-Scale Prediction Problems: A Theoretical Explanation,Irina Perfilieva and Vladik Kreinovich,2011,1,Advances in Fuzzy Systems
10.1155/2017/3982753,A Fuzzy Simulation Model for Military Vehicle Mobility Assessment,Aby K. George and Harpreet Singh and Macam S. Dattathreya and Thomas J. Meitzler,2017,3,Advances in Fuzzy Systems
10.1155/2012/316187,High Performance Fuzzy Systems for Real World Problems,Oscar Montiel Ross and Roberto Sepúlveda Cruz and Oscar Castillo and Alper Basturk,2012,1,Advances in Fuzzy Systems
10.1155/2016/3673267,Fuzzy Constrained Probabilistic Inventory Models Depending on Trapezoidal Fuzzy Numbers,Mona F. El-Wakeel and Kholood O. Al-yazidi,2016,2,Advances in Fuzzy Systems
10.1155/2011/354980,Simplified Fuzzy Control for Flux-Weakening Speed Control of IPMSM Drive,M. J. Hossain and M. A. Hoque and K. K. Islam,2011,2,Advances in Fuzzy Systems
10.1155/2019/6254649,Exploring the Performance of Tagging for the Classical and the Modern Standard Arabic,Dia AbuZeina and Taqieddin Mostafa Abdalbaset,2019,1,Advances in Fuzzy Systems
10.1155/2014/789890,On Intuitionistic Fuzzy Entropy of Order-α,Rajkumar Verma and BhuDev Sharma,2014,14,Advances in Fuzzy Systems
10.1155/2012/319718,"Warren, McCain, and Obama Needed Fuzzy Sets at Presidential Forum",Ashu M. G. Solo,2012,3,Advances in Fuzzy Systems
10.1155/2016/1479692,Understanding Open Source Software Evolution Using Fuzzy Data Mining Algorithm for Time Series Data,Munish Saini and Sandeep Mehmi and Kuljit Kaur Chahal,2016,0,Advances in Fuzzy Systems
10.1155/2018/7215049,Quaternionic Serret-Frenet Frames for Fuzzy Split Quaternion Numbers,Cansel Yormaz and Simge Simsek and Serife Naz Elmas,2018,0,Advances in Fuzzy Systems
10.1155/2013/372091,Extended Tolerance Relation to Define a New Rough Set Model in Incomplete Information Systems,Do Van Nguyen and Koichi Yamada and Muneyuki Unehara,2013,14,Advances in Fuzzy Systems
10.1155/2016/3632895,Predicting the Mechanical Properties of Viscose/Lycra Knitted Fabrics Using Fuzzy Technique,Ismail Hossain and Imtiaz Ahmed Choudhury and Azuddin Bin Mamat and Abdus Shahid and Ayub Nabi Khan and Altab Hossain,2016,13,Advances in Fuzzy Systems
10.1155/2008/920615,A Recursive Fuzzy System for Efficient Digital Image Stabilization,Nikolaos Kyriakoulis and Antonios Gasteratos,2008,6,Advances in Fuzzy Systems
10.1155/2021/8869931,Generalized Ideals of BCK/BCI-Algebras Based on Fuzzy Soft Set Theory,G. Muhiuddin and D. Al-Kadi and K. P. Shum and A. M. Alanazi,2021,2,Advances in Fuzzy Systems
10.1155/2018/2367096,The Neural-Fuzzy Approach as a Way of Preventing a Maritime Vessel Accident in a Heavy Traffic Zone,Nelly A. Sedova and Viktor A. Sedov and Ruslan I. Bazhenov,2018,7,Advances in Fuzzy Systems
10.1155/2018/2723768,Kaizen Selection for Continuous Improvement through VSM-Fuzzy-TOPSIS in Small-Scale Enterprises: An Indian Case Study,Sunil Kumar and Ashwani Kumar Dhingra and Bhim Singh,2018,6,Advances in Fuzzy Systems
10.1155/2012/206121,Fuzzy Lattice Reasoning for Pattern Classification Using a New Positive Valuation Function,Yazdan Jamshidi Khezeli and Hossein Nezamabadi-pour,2012,3,Advances in Fuzzy Systems
10.1155/2022/3375567,Mitigation of Corruption by Implementing e-Government Using Soft Computing,Shareef M. Shareef,2022,0,Advances in Fuzzy Systems
10.1155/2016/6134736,An Improved Fuzzy Based Missing Value Estimation in DNA Microarray Validated by Gene Ranking,Sujay Saha and Anupam Ghosh and Dibyendu Bikash Seal and Kashi Nath Dey,2016,4,Advances in Fuzzy Systems
10.1155/2018/3637897,Distance Based Entropy Measure of Interval-Valued Intuitionistic Fuzzy Sets and Its Application in Multicriteria Decision Making,Tabasam Rashid and Shahzad Faizi and Sohail Zafar,2018,13,Advances in Fuzzy Systems
10.1155/2016/7173054,A Similarity Classifier with Bonferroni Mean Operators,Onesfole Kurama and Pasi Luukka and Mikael Collan,2016,3,Advances in Fuzzy Systems
10.1155/2017/6162753,A New Type-2 Soft Set: Type-2 Soft Graphs and Their Applications,Khizar Hayat and Muhammad Irfan Ali and Bing-Yuan Cao and Xiao-Peng Yang,2017,14,Advances in Fuzzy Systems
10.1155/2019/5142937,Fuzzy-Based Hybrid Location Algorithm for Vehicle Position in VANETs via Fuzzy Kalman Filtering Approach,Jiyao An and Yingjun Yu and Jie Tang and Jiawei Zhan,2019,7,Advances in Fuzzy Systems
10.1155/2008/295649,Fuzzy Hypervector Spaces,R. Ameri and O. R. Dehghan,2008,12,Advances in Fuzzy Systems
