DOI,Título,Autores,Año,Citas,Revista
10.1080/net.12.2.175.198,Characterization of the variability of glutamatergic synaptic responses to presynaptic trains in rat hippocampal pyramidal neurons,M. Canepari and A. Treves,2001,1,Network: Computation in Neural Systems
10.3109/0954898x.2012.679334,Analysis and modelling of variability and covariability of population spike trains across multiple time scales,Dmitry R. Lyamzin and Jose A. Garcia-Lazaro and Nicholas A. Lesica,2012,2,Network: Computation in Neural Systems
10.1080/09548980902984833,Systematic mapping between dendritic function and structure,Benjamin Torben-Nielsen and Klaus M. Stiefel,2009,11,Network: Computation in Neural Systems
10.1080/0954898x.2021.2015005,A multilayer perceptron neural network approach for the solution of hyperbolic telegraph equations,Shagun Panghal and Manoj Kumar,2021,1,Network: Computation in Neural Systems
10.1088/0954-898x_13_3_304,The effect of dendritic topology on firing patterns in model neurons,Arjen van Ooyen and Jacob Duijnhouwer and Michiel W H Remme and Jaap van Pelt,2002,58,Network: Computation in Neural Systems
10.1080/09548980802412638,Computational models can replicate the capacity of human recognition memory,Zacharias Androulidakis and Andrew Lulham and Rafal Bogacz and Malcolm W Brown,2008,16,Network: Computation in Neural Systems
10.1080/09548980701661210,Hebbian learning in a model with dynamic rate-coded neurons: An alternative to the generative model approach for learning receptive fields from natural scenes,Fred H. Hamker and Jan Wiltschut,2007,7,Network: Computation in Neural Systems
10.1080/0954898x.2018.1455993,Single-compartment models of retinal ganglion cells with different electrophysiologies,Wei Qin and Alex Hadjinicolaou and David B. Grayden and Hamish Meffin and Anthony N. Burkitt and Michael R. Ibbotson and Tatiana Kameneva,2017,8,Network: Computation in Neural Systems
10.1080/0954898x.2020.1798531,The formation and use of hierarchical cognitive maps in the brain: A neural network model,Henry O C Jordan and Daniel M Navarro and Simon M Stringer,2020,2,Network: Computation in Neural Systems
10.1080/09548980802520992,"Fixational eye movements, natural image statistics, and fine spatial vision",Michele Rucci,2008,29,Network: Computation in Neural Systems
10.1080/09548980701642277,Local statistics of retinal optic flow for self-motion through natural sceneries,Dirk Calow and Markus Lappe,2007,25,Network: Computation in Neural Systems
10.1080/net.12.4.473.492,Pattern recognition in a compartmental model of a CA1 pyramidal neuron,B.P. Graham,2001,24,Network: Computation in Neural Systems
10.1080/net.12.3.371.393,Can recent innovations in harmonic analysis `explain' key findings in natural image statistics?,D.L. Donoho and A.G. Flesia,2001,41,Network: Computation in Neural Systems
10.1080/0954898x.2018.1562247,A fast kernel extreme learning machine based on conjugate gradient,Chunmei He and Fanhua Xu and Yaqi Liu and Jinhua Zheng,2018,5,Network: Computation in Neural Systems
10.1080/09548980701656798,Inferring the capacity of the vector Poisson channel with a Bernoulli model,Don H. Johnson and Ilan N. Goodman,2008,21,Network: Computation in Neural Systems
10.1088/0954-898x_14_2_201,The Functional Brain Connectivity Workshop: report and commentary,Lucy Lee and Lee M Harrison and Andrea Mechelli,2003,16,Network: Computation in Neural Systems
10.1088/0954-898x_11_4_302,Persistent activity and the single-cell frequency–current curve in a cortical network model,Nicolas Brunel,2000,33,Network: Computation in Neural Systems
10.1088/0954-898x_14_2_305,Dynamics of neuronal populations: eigenfunction theory; some solvable cases,Lawrence Sirovich,2003,12,Network: Computation in Neural Systems
10.1080/0954898x.2017.1378824,Modeling influences of dopamine on synchronization behavior of striatum,Yüksel Çakir,2017,5,Network: Computation in Neural Systems
10.3109/0954898x.2011.638356,"Deep brain stimulation: Anatomical, physiological, and computational mechanisms",Jason T. Moyer and Shabbar F. Danish and Leif H. Finkel,2011,3,Network: Computation in Neural Systems
10.3109/0954898x.2016.1171411,Three-dimensional models of cochlear implants: A review of their development and how they could support management and maintenance of cochlear implant performance,Tania Hanekom and Johan J. Hanekom,2016,11,Network: Computation in Neural Systems
10.1080/0954898x.2022.2131921,Rulkov neural network coupled with discrete memristors,Yanmei Lu and Chunhua Wang and Quanli Deng,2022,6,Network: Computation in Neural Systems
10.1080/713663221,A simple white noise analysis of neuronal light responses,E. J. Chichilnisky,2001,557,Network: Computation in Neural Systems
10.1088/0954-898x_14_4_010,"The effects of spontaneous activity, background noise, and the stimulus ensemble on information transfer in neurons",Maurice J Chacron and André Longtin and Leonard Maler,2003,23,Network: Computation in Neural Systems
10.1088/0954-898x_14_2_310,Pattern formation in intracortical neuronal fields,Axel Hutt and Michael Bestehorn and Thomas Wennekers,2003,52,Network: Computation in Neural Systems
10.1088/0954-898x_14_2_306,Network capacity analysis for latent attractor computation,Simona Doboli and Ali A Minai,2003,1,Network: Computation in Neural Systems
10.1088/0954-898x_15_1_001,Influences of synaptic location on the synchronization of rhythmic bursting neurons,T Takekawa and T Aoyagi and T Fukai,2004,2,Network: Computation in Neural Systems
10.1080/0954898x.2017.1386806,An electrostatic and probabilistic simulation model to describe neurosecretion at the synaptic scale,A.E. Macias-Medri and Jacinto A. Liendo and Ricardo J. Silva,2017,0,Network: Computation in Neural Systems
10.1080/09548980902751752,Adaptation in multisensory neurons: Impact on cross-modal enhancement,Terry Elliott and Xutao Kuang and Nigel R. Shadbolt and Klaus-Peter Zauner,2009,1,Network: Computation in Neural Systems
10.1088/0954-898x_13_3_306,Comparison of semi-automatic and automatic data acquisition methods for studying three-dimensional distributions of large neuronal populations and axonal plexuses,Sveinung Lillehaug and Daniel Øyan and Trygve B Leergaard and Jan G Bjaalie,2002,8,Network: Computation in Neural Systems
10.1080/09548980701697834,Special issue editorial outline,Jack Gallant and Michael Lewicki,2007,0,Network: Computation in Neural Systems
10.1088/0954-898x_15_4_002,Maximum likelihood estimation of cascade point-process neural encoding models,Liam Paninski,2004,234,Network: Computation in Neural Systems
10.1080/09548980500533503,Coding of visual information in the brain,Peter Hancock and Norbert Krüger,2005,0,Network: Computation in Neural Systems
10.1080/09548980600913597,Erratum,,2006,0,Network: Computation in Neural Systems
10.1080/09548980701453006,Book Review,Peter Dayan,2007,0,Network: Computation in Neural Systems
10.3109/0954898x.2014.886781,Effect of Heterogeneity and Noise on Cross Frequency Phase-Phase and Phase-Amplitude Coupling,Ruben Tikidji-Hamburyan and Eric C. Lin and Sonia Gasparini and Carmen C. Canavier,2014,4,Network: Computation in Neural Systems
10.3109/0954898x.2012.716902,On the design of script languages for neural simulation,Romain Brette,2012,4,Network: Computation in Neural Systems
10.1080/net.12.3.255.270,Characterizing the sparseness of neural codes,B. Willmore and D.J. Tolhurst,2001,187,Network: Computation in Neural Systems
10.1088/0954-898x/12/3/001,n.m.,David Willshaw Editor-in-Chief,2001,1,Network: Computation in Neural Systems
10.1088/0954-898x_14_3_306,Learning higher-order structures in natural images,Yan Karklin and Michael S Lewicki,2003,21,Network: Computation in Neural Systems
10.1088/0954-898x_11_2_302,Scene dependence of the non-Gaussian scaling properties of natural images,Ángel Nevado and Antonio Turiel and Néstor Parga,2000,4,Network: Computation in Neural Systems
10.3109/0954898x.2011.638888,Could information theory provide an ecological theory of sensory processing?,Joseph J. Atick,2011,31,Network: Computation in Neural Systems
10.1088/0954-898x_14_3_304,Convergence properties of three spike-triggered analysis techniques,Liam Paninski,2003,69,Network: Computation in Neural Systems
10.1080/09548980500361582,Learning of somatosensory representations for texture discrimination using a temporal coherence principle,Joerg Hipp and Wolfgang Einhäuser and Jörg Conradt and Peter König,2005,7,Network: Computation in Neural Systems
10.1088/0954-898x_14_4_308,Quadratic forms in natural images,Wakako Hashimoto,2003,11,Network: Computation in Neural Systems
10.3109/0954898x.2016.1173246,Inferring time-varying brain connectivity graph based on a new method for link estimation,Maryam Songhorzadeh and Karim Ansari-Asl and Alimorad Mahmoudi,2016,0,Network: Computation in Neural Systems
10.3109/0954898x.2013.793849,Stochastic resonance induced by exogenous noise in a model of a neuronal network,Alessandra Paffi and Francesca Apollonio and Guglielmo d’Inzeo and Micaela Liberti,2013,8,Network: Computation in Neural Systems
10.1088/0954-898x_15_2_004,Localized activity patterns in excitatory neuronal networks,Jonathan Rubin and Amitabha Bose,2004,7,Network: Computation in Neural Systems
10.3109/0954898x.2012.733842,Streaming parallel GPU acceleration of large-scale filter-based spiking neural networks,Leszek Ślażyński and Sander Bohte,2012,5,Network: Computation in Neural Systems
10.1080/0954898x.2019.1637953,Automatic and heuristic complete design for ANFIS classifier,Amir Soltany Mahboob and Seyed Hamid Zahiri,2019,7,Network: Computation in Neural Systems
10.1088/0954-898x_14_4_309,A working memory model based on fast Hebbian learning,A Sandberg and J Tegnér and A Lansner,2003,48,Network: Computation in Neural Systems
10.1080/09548980801895452,Activity clusters in dynamical model of the working memory system,V. V. Klinshov and V. I. Nekorkin,2008,5,Network: Computation in Neural Systems
10.3109/0954898x.2010.531884,Dynamics of Visual Motion Processing,Colin Clifford,2010,0,Network: Computation in Neural Systems
10.1080/0954898x.2022.2029967,Whether Mirror and Conceptual Neurons are Myths? Sparse vs. Distributed Neuronal Representations,Wieslaw Galus,2021,0,Network: Computation in Neural Systems
10.1088/0954-898x_14_3_308,Temporal and spatiotemporal coherence in simple-cell responses: a generative model of natural image sequences,Jarmo Hurri and Aapo Hyvärinen,2003,4,Network: Computation in Neural Systems
10.1080/09548980600563962,Biologically motivated space-variant filtering for robust optic flow processing,D. Calow and N. Krüger and F. Wörgötter and M. Lappe,2005,7,Network: Computation in Neural Systems
10.3109/0954898x.2013.822117,Signal-To-Noise-Optimal scaling of heterogenous population codes,Christian Leibold,2013,0,Network: Computation in Neural Systems
10.1080/0954898x.2016.1261524,Editorial Board EOV,,2016,0,Network: Computation in Neural Systems
10.1088/0954-898x_15_3_002,Motion detection and prediction through spike-timing dependent plasticity,A P Shon and R P N Rao and T J Sejnowski,2004,17,Network: Computation in Neural Systems
10.1080/0954898x.2022.2049644,A framework for preparing a stochastic nonlinear integrate-and-fire model for integrated information theory,Hossein Mojarrad and Vahid Azimirad and Behrooz Koohestani,2022,0,Network: Computation in Neural Systems
10.1088/0954-898x_14_3_001,Sensory coding in the natural environment,B Olshausen and P Reinagel,2003,2,Network: Computation in Neural Systems
10.1088/0954-898x_13_3_301,Neuroanatomical algorithms for dendritic modelling,Giorgio A Ascoli,2002,30,Network: Computation in Neural Systems
10.1088/0954-898x_11_1_304,"Controlling activity fluctuations in large, sparsely connected random networks",A C Smith and X B Wu and W B Levy,2000,5,Network: Computation in Neural Systems
10.1080/net.12.2.131.140,Steady states in an iterative model for multiplicative spike-timing-dependent plasticity,J.E. Rubin,2001,9,Network: Computation in Neural Systems
10.3109/0954898x.2011.638696,Alzheimer’s disease,Adam Gazzaley and Scott A. Small,2011,3,Network: Computation in Neural Systems
10.1080/0954898x.2018.1539260,Fully tuned RBF neural network controller for ultrasound hyperthermia cancer tumour therapy,M. E. Karar and M. A. El-Brawany,2018,7,Network: Computation in Neural Systems
10.1080/09548980500272995,Computational model of an adaptive rhythm generator within the olivocerebellar system,Mehmet Kuntalp,2005,1,Network: Computation in Neural Systems
10.1088/0954-898x_14_3_301,Image/source statistics of surfaces in natural scenes,Zhiyong Yang and Dale Purves,2003,19,Network: Computation in Neural Systems
10.1088/0954-898x_11_4_305,Randomly connected sigma–pi neurons can form associator networks,Tony A Plate,2000,12,Network: Computation in Neural Systems
10.3109/0954898x.2014.978406,Existence and stability of pseudo almost periodic solutions for shunting inhibitory cellular neural networks with neutral type delays and time-varying leakage delays,Changjin Xu and Qiming Zhang and Yusen Wu,2014,45,Network: Computation in Neural Systems
10.1080/net.14.1.137.150,Influence of subthreshold nonlinearities on signal-to-noise ratio and timing precision for small signals in neurons: minimal model analysis,G. Svirskis and J. Rinzel,2003,18,Network: Computation in Neural Systems
10.1080/09548980500289874,"Feature classes for 1D, 2nd order image structure arise from natural image maximum likelihood statistics",Lewis D. Griffin,2005,8,Network: Computation in Neural Systems
10.1080/net.13.2.195.216,Complex dynamics and the structure of small neural networks,F. Pasemann,2002,63,Network: Computation in Neural Systems
10.1088/0954-898x_14_3_305,Sensory adaptation as Kalman filtering: theory and illustration with contrast adaptation,Norberto M Grzywacz and Joaquín de Juan,2003,17,Network: Computation in Neural Systems
10.3109/0954898x.2011.638355,Artificial Neural Networks: An Overview,Evangelia Micheli-Tzanakou,2011,16,Network: Computation in Neural Systems
10.1080/net.12.1.1.47,Competition in the development of nerve connections: a review of models,A.v. Ooyen,2001,39,Network: Computation in Neural Systems
10.1080/net.13.2.217.242,Self-organizing continuous attractor networks and path integration: one-dimensional models of head direction cells,S.M. Stringer and T.P. Trappenberg and E.T. Rolls and I.E.T.d. Araujo,2002,89,Network: Computation in Neural Systems
10.1080/09548980601004024,Phasic norepinephrine: A neural interrupt signal for unexpected events,Peter Dayan and Angela J. Yu,2006,193,Network: Computation in Neural Systems
10.3109/0954898x.2010.532288,"Efficient, adaptive estimation of two-dimensional firing rate surfaces via Gaussian process methods",Kamiar Rahnama Rad and Liam Paninski,2010,21,Network: Computation in Neural Systems
10.1080/net.13.1.1.40,Rearrangement of receptive field topography after intracortical and peripheral stimulation: the role of plasticity in inhibitory pathways,G.J. Kalarickal and J.A. Marshall,2002,5,Network: Computation in Neural Systems
10.1080/09548980902991705,An oscillatory circuit underlying the detection of disruptions in temporally-periodic patterns,Juan Gao and Greg Schwartz and Michael J. Berry and Philip Holmes,2009,7,Network: Computation in Neural Systems
10.1080/net.14.1.151.176,Analysis of neural coding through quantization with an information-based distortion measure,A.G. Dimitrov and J.P. Miller and T. Gedeon and Z. Aldworth and A.E. Parker,2003,19,Network: Computation in Neural Systems
10.1080/09548980601064846,Entorhinal cortex grid cells can map to hippocampal place cells by competitive learning,Edmund T. Rolls and Simon M. Stringer and Thomas Elliot,2006,168,Network: Computation in Neural Systems
10.1088/0954-898x_13_4_303,The restricted influence of sparseness of coding on the capacity of familiarity discrimination networks,Rafal Bogacz and Malcolm W Brown,2002,10,Network: Computation in Neural Systems
10.1088/0954-898x_14_3_311,A computational theory for the classification of natural biosonar targets based on a spike code,Rolf Müller,2003,11,Network: Computation in Neural Systems
10.1080/net.13.2.179.194,A Bayesian attractor network with incremental learning,A. Sandberg and A. Lansner and K.M. Petersson and n.m. Ekeberg.,2002,38,Network: Computation in Neural Systems
10.3109/0954898x.2011.638967,A general mathematical model of transduction events in mechano-sensory stretch receptors,T. J. Suslak and J. D. Armstrong and A. P. Jarman,2011,11,Network: Computation in Neural Systems
10.1088/0954-898x_15_2_002,Quantifying variability in neural responses and its application for the validation of model predictions,Anne Hsu and Alexander Borst and Frédéric E Theunissen,2004,64,Network: Computation in Neural Systems
10.3109/0954898x.2014.940409,Hippocampal effective synchronization values are not pre-seizure indicator without considering the state of the onset channels,F. Shayegh and S. Sadri and R. Amirfattahi and K. Ansari-Asl and J. J. Bellanger and L. Senhadji,2014,1,Network: Computation in Neural Systems
10.1088/0954-898x_11_4_301,A population approach to cortical dynamics with an application to orientation tuning,A Omurtag and E Kaplan and B Knight and L Sirovich,2000,11,Network: Computation in Neural Systems
10.1088/0954-898x_13_4_302,Threshold behaviour of the maximum likelihood method in population decoding,Xiaohui Xie,2002,11,Network: Computation in Neural Systems
10.1080/09548980701556055,Invariant object recognition with trace learning and multiple stimuli present during training,S. M. Stringer and E. T. Rolls and J. M. Tromans,2007,22,Network: Computation in Neural Systems
10.3109/0954898x.2013.877611,Gamma frequency feedback inhibition accounts for key aspects of orientation selectivity in V1,John Lisman,2014,2,Network: Computation in Neural Systems
10.1080/09548980600773215,Dimensional reduction for reward-based learning,Christian D. Swinehart and L. F. Abbott,2006,4,Network: Computation in Neural Systems
10.1080/09548980902996761,The error bars on impact,Geoffrey J. Goodhill,2009,0,Network: Computation in Neural Systems
10.1080/net.12.1.21.31,Independent neurons representing a finite set of stimuli: dependence of the mutual information on the number of units sampled,I. Samengo,2001,1,Network: Computation in Neural Systems
10.3109/0954898x.2012.711918,Getting a handle on how the brain generates complexity,Maximilian Riesenhuber,2012,1,Network: Computation in Neural Systems
10.3109/0954898x.2011.636860,A unified description of cerebellar inter-spike interval distributions and variabilities using summation of Gaussians,Yanqing Chen and Douglas A. Nitz,2011,2,Network: Computation in Neural Systems
10.1080/09548980701275730,"“Computational Neuroscience: A Comprehensive Approach”, J. Feng (Ed), London: CRC Press (2004).",Anthony N. Burkitt,2007,0,Network: Computation in Neural Systems
10.1080/09548980600581758,Editorial: Welcome to the new Network,Geoffrey Goodhill,2006,0,Network: Computation in Neural Systems
10.1080/0954898x.2016.1223365,The history and future of neural modeling for cochlear implants,Bernhard U. Seeber and Ian C. Bruce,2016,7,Network: Computation in Neural Systems
10.1088/0954-898x/14/1/302,Coincidence detection with dynamic synapses,Lovorka Pantic and Joaqu n J Torres and Hilbert J Kappen,2003,11,Network: Computation in Neural Systems
10.1080/net.12.4.493.512,"A hybrid learning network for shift, orientation, and scaling invariant pattern recognition",R. Wang,2001,1,Network: Computation in Neural Systems
10.3109/09548980903447751,Sparse codes of harmonic natural sounds and their modulatory interactions,Hiroki Terashima and Haruo Hosoya,2009,9,Network: Computation in Neural Systems
10.1080/09548980903161241,Stability criteria for the contextual emergence of macrostates in neural networks,Peter beim Graben and Adam Barrett and Harald Atmanspacher,2009,11,Network: Computation in Neural Systems
10.1080/0954898x.2019.1668575,Goal-directed autonomous navigation of mobile robot based on the principle of neuromodulation,Dongshu Wang and Wenjie Si and Yong Luo and Heshan Wang and Tianlei Ma,2019,2,Network: Computation in Neural Systems
10.3109/0954898x.2011.639842,Oligomerization preceding amyloid fibril formation: a process in common to intrinsically disordered and globular proteins,Eva Žerovnik,2011,6,Network: Computation in Neural Systems
10.3109/0954898x.2012.737087,Nexa: A scalable neural simulator with integrated analysis,Simon Benjaminsson and Anders Lansner,2012,0,Network: Computation in Neural Systems
10.3109/0954898x.2012.740140,Monte Carlo methods for localization of cones given multielectrode retinal ganglion cell recordings,K. Sadeghi and J.L. Gauthier and G.D. Field and M. Greschner and M. Agne and E.J. Chichilnisky and L. Paninski,2013,3,Network: Computation in Neural Systems
10.1080/0954898x.2016.1196834,Dissipativity analysis of stochastic memristor-based recurrent neural networks with discrete and distributed time-varying delays,Thirunavukkarasu Radhika and Gnaneswaran Nagamani,2016,4,Network: Computation in Neural Systems
10.1088/0954-898x_15_4_m01,Author index with titles,,2004,0,Network: Computation in Neural Systems
10.1088/0954-898x_15_1_003,A simulation study of information transmission by multi-unit microelectrode recordings,Deborah S Won and Patrick D Wolf,2004,1,Network: Computation in Neural Systems
10.1088/0954-898x_15_4_004,Multiplicative neural noise can favor an independent components representation of sensory input,Allan Gottschalk and Matthew G Sexton and Guilherme Roschke,2004,0,Network: Computation in Neural Systems
10.1080/09548980701275714,The Computational Neurobiology of Reaching and Pointing — A Foundation for Motor Learning by Reza Shadmehr and Steven P. Wise,Stefan Schaal,2007,2,Network: Computation in Neural Systems
10.1080/0954898x.2019.1634290,Epileptic source connectivity analysis based on estimating of dynamic time series of regions of interest,Mayadeh Kouti and Karim Ansari-Asl and Ehsan Namjoo,2019,2,Network: Computation in Neural Systems
10.3109/0954898x.2012.739722,Special issue on “Neural Network Simulation”,Romain Brette and Christian Leibold,2012,0,Network: Computation in Neural Systems
10.1080/0954898x.2016.1249981,Modeling of synchronization behavior of bursting neurons at nonlinearly coupled dynamical networks,Yüksel Çakir,2016,5,Network: Computation in Neural Systems
10.1088/0954-898x_11_2_301,Divisive inhibition in recurrent networks,Frances S Chance and L F Abbott,2000,22,Network: Computation in Neural Systems
10.1080/09548980500254654,The development of retinotectal maps: A review of models based on molecular gradients,Geoffrey J. Goodhill and Jun Xu,2005,52,Network: Computation in Neural Systems
10.1088/0954-898x_13_3_310,Non-curated distributed databases for experimental data and models in neuroscience,R C Cannon and F W Howell and N H Goddard and E De Schutter,2002,19,Network: Computation in Neural Systems
10.1080/09548980701671094,Human eye-head co-ordination in natural exploration,Wolfgang Einhäuser and Frank Schumann and Stanislavs Bardins and Klaus Bartl and Guido Böning and Erich Schneider and Peter König,2007,69,Network: Computation in Neural Systems
10.1080/net.12.2.141.174,Population density methods for large-scale modelling of neuronal networks with realistic synaptic kinetics: cutting the dimension down to size,E. Haskell and D.Q. Nykamp and D. Tranchina,2001,60,Network: Computation in Neural Systems
10.1088/0954-898x_13_4_301,Self-organizing continuous attractor networks and path integration: two-dimensional models of place cells,S M Stringer and E T Rolls and T P Trappenberg and I E T de Araujo,2002,37,Network: Computation in Neural Systems
10.1080/09548980500533461,The importance of different timings of excitatory and inhibitory pathways in neural field models,Carlo Laing and Stephen Coombes,2006,33,Network: Computation in Neural Systems
10.1088/0954-898x_11_3_301,A model for experience-dependent changes in the responses of inferotemporal neurons,Vikaas S Sohal and Michael E Hasselmo,2000,31,Network: Computation in Neural Systems
10.1080/09548980600931995,Theoretical understanding of the early visual processes by data compression and data selection,Li Zhaoping,2006,91,Network: Computation in Neural Systems
10.1080/0954898x.2022.2061062,Heart disease diagnosis using optimized features of hybridized ALCSOGA algorithm and LSTM classifier,K. Kalaivani and N. Uma Maheswari and R. Venkatesh,2022,0,Network: Computation in Neural Systems
10.3109/0954898x.2010.488714,ePPR: a new strategy for the characterization of sensory cells from input/output data,Joaquín Rapela and Gidon Felsen and Jon Touryan and Jerry M. Mendel and Norberto M. Grzywacz,2010,12,Network: Computation in Neural Systems
10.1080/09548980500328409,Decoupling functional mechanisms of adaptive encoding,Nicholas A. Lesica and Garrett B. Stanley,2006,6,Network: Computation in Neural Systems
10.1088/0954-898x_11_2_303,Analysis of the elastic net model applied to the formation of ocular dominance and orientation columns,Geoffrey J Goodhill and Andrei Cimponeriu,2000,22,Network: Computation in Neural Systems
10.1080/09548980902950891,Estimating linear–nonlinear models using Rényi divergences,Minjoon Kouh and Tatyana O. Sharpee,2009,24,Network: Computation in Neural Systems
10.1080/net.12.3.317.329,Neural coding of naturalistic motion stimuli,G.D. Lewen and W. Bialek and R.R.d.R.v. Steveninck,2001,66,Network: Computation in Neural Systems
10.1088/0954-898x_14_3_303,Neurodynamics for auditory stream segregation: tracking sounds in the mustached bat's natural environment,Jagmeet S Kanwal and Andrei V Medvedev and Christophe Micheyl,2003,21,Network: Computation in Neural Systems
10.1080/09548980500464030,Predicting neuronal responses during natural vision,Stephen V. David and Jack L. Gallant,2005,102,Network: Computation in Neural Systems
