DOI,Título,Autores,Año,Citas,Revista
10.1137/070696763,"Measure-Valued Images, Associated Fractal Transforms, and the Affine Self-Similarity of Images",D. La Torre and E. R. Vrscay and M. Ebrahimi and M. F. Barnsley,2009,26,SIAM Journal on Imaging Sciences
10.1137/21m1417867,Learnable Empirical Mode Decomposition based on Mathematical Morphology,Santiago Velasco-Forero and R. Pagès and Jesus Angulo,2022,4,SIAM Journal on Imaging Sciences
10.1137/18m1178104,Efficient Relaxations for Dense CRFs with Sparse Higher-Order Potentials,Thomas Joy and Alban Desmaison and Thalaiyasingam Ajanthan and Rudy Bunel and Mathieu Salzmann and Pushmeet Kohli and Philip H. S. Torr and M. Pawan Kumar,2019,5,SIAM Journal on Imaging Sciences
10.1137/130939559,Adjoint State Method for the Identification Problem in SPECT: Recovery of Both the Source and the Attenuation in the Attenuated X-Ray Transform,Songting Luo and Jianliang Qian and Plamen Stefanov,2014,8,SIAM Journal on Imaging Sciences
10.1137/15m1019696,Passive Synthetic Aperture Imaging,Josselin Garnier and George Papanicolaou,2015,7,SIAM Journal on Imaging Sciences
10.1137/17m1155958,Magnetic Resonance Electrical Impedance Tomography (MREIT): Convergence and Reduced Basis Approach,Dominik Garmatter and Bastian Harrach,2018,2,SIAM Journal on Imaging Sciences
10.1137/070694065,Cascadic Multiresolution Methods for Image Deblurring,Serena Morigi and Lothar Reichel and Fiorella Sgallari and Andriy Shyshkov,2008,16,SIAM Journal on Imaging Sciences
10.1137/20m1364333,Adaptive Mesh Refinement in Deformable Image Registration: A Posteriori Error Estimates for Primal and Mixed Formulations,Nicolas Barnafi and Gabriel N. Gatica and Daniel E. Hurtado and Willian Miranda and Ricardo Ruiz-Baier,2021,0,SIAM Journal on Imaging Sciences
10.1137/090758775,Large Scale Bayesian Inference and Experimental Design for Sparse Linear Models,Matthias W. Seeger and Hannes Nickisch,2011,28,SIAM Journal on Imaging Sciences
10.1137/15m1030376,Sparsity and Nullity: Paradigms for Analysis Dictionary Learning,Xiao Bian and Hamid Krim and Alex Bronstein and Liyi Dai,2016,9,SIAM Journal on Imaging Sciences
10.1137/140987675,Scale Invariant Metrics of Volumetric Datasets,Dan Raviv and Ramesh Raskar,2015,5,SIAM Journal on Imaging Sciences
10.1137/18m1169394,The Steerable Graph Laplacian and its Application to Filtering Image Datasets,Boris Landa and Yoel Shkolnisky,2018,8,SIAM Journal on Imaging Sciences
10.1137/16m1066397,A Unified Approach to the Well-Posedness of Some Non-Lambertian Models in Shape-from-Shading Theory,Fabio Camilli and Silvia Tozza,2017,9,SIAM Journal on Imaging Sciences
10.1137/16m1104937,An Anisotropic Inf-Convolution BV Type Model for Dynamic Reconstruction,Maïtine Bergounioux and E. Papoutsellis,2018,1,SIAM Journal on Imaging Sciences
10.1137/120871766,An A Contrario Model for Matching Interest Points under Geometric and Photometric Constraints,Frédéric Sur and Nicolas Noury and Marie-Odile Berger,2013,3,SIAM Journal on Imaging Sciences
10.1137/080730251,Improved Total Variation-Type Regularization Using Higher Order Edge Detectors,W. Stefan and R. A. Renaut and A. Gelb,2010,49,SIAM Journal on Imaging Sciences
10.1137/20m1369038,Multiscale Hierarchical Image Decomposition and Refinements: Qualitative and Quantitative Results,Wen Li and Elena Resmerita and Luminita A. Vese,2021,0,SIAM Journal on Imaging Sciences
10.1137/15m1015169,A New Algorithm Framework for Image Inpainting in Transform Domain,Fang Li and Tieyong Zeng,2016,7,SIAM Journal on Imaging Sciences
10.1137/141000567,Stability and Resolution Analysis of Topological Derivative Based Localization of Small Electromagnetic Inclusions,Abdul Wahab,2015,7,SIAM Journal on Imaging Sciences
10.1137/130942784,Series Expansions of the Reconstruction Kernel of the Radon Transform over a Cormack-Type Family of Curves with Applications in Tomography,G. Rigaud and A. Lakhal and A. K. Louis,2014,3,SIAM Journal on Imaging Sciences
10.1137/20m1375553,Generalized Intersection Algorithms with Fixed Points for Image Decomposition Learning,Robin Richter and Duy H. Thai and Stephan Huckemann,2021,1,SIAM Journal on Imaging Sciences
10.1137/11084724x,High-Order Regularized Regression in Electrical Impedance Tomography,Nick Polydorides and Alireza Aghasi and Eric L. Miller,2012,1,SIAM Journal on Imaging Sciences
10.1137/080722199,Statistical Hypothesis Testing for Postreconstructed and Postregistered Medical Images,Eugene Demidenko,2009,1,SIAM Journal on Imaging Sciences
10.1137/17m1126540,Reconstructing Fine Details of Small Objects by Using Plasmonic Spectroscopic Data,Habib Ammari and Matias Ruiz and Sanghyeon Yu and Hai Zhang,2018,8,SIAM Journal on Imaging Sciences
10.1137/120873923,Photographing Paintings by Image Fusion,Gloria Haro and Antoni Buades and Jean-Michel Morel,2012,17,SIAM Journal on Imaging Sciences
10.1137/130908348,Convex Relaxation of Vectorial Problems with Coupled Regularization,Evgeny Strekalovskiy and Antonin Chambolle and Daniel Cremers,2014,16,SIAM Journal on Imaging Sciences
10.1137/15m1025992,A Hybrid Segmentation and D-Bar Method for Electrical Impedance Tomography,S. J. Hamilton and J. M. Reyes and S. Siltanen and X. Zhang,2016,11,SIAM Journal on Imaging Sciences
10.1137/16m1085322,Imaging in Random Media with Convex Optimization,Liliana Borcea and Ilker Kocyigit,2017,3,SIAM Journal on Imaging Sciences
10.1137/15m1033964,An Adaptive Directional Haar Framelet-Based Reconstruction Algorithm for Parallel Magnetic Resonance Imaging,Yan-Ran Li and Raymond H. Chan and Lixin Shen and Yung-Chin Hsu and Wen-Yih Isaac Tseng,2016,10,SIAM Journal on Imaging Sciences
10.1137/110819871,A Variational Approach for Image Stitching I,Wei Wang and Michael K. Ng,2013,6,SIAM Journal on Imaging Sciences
10.1137/080728937,Synthetic Aperture Imaging of Multiple Point Targets in Rician Fading Media,Albert C. Fannjiang and Knut Solna and Pengchong Yan,2009,2,SIAM Journal on Imaging Sciences
10.1137/sjisbi000003000004001047000001,Special Section on Optimization in Imaging Sciences,Guillermo Sapiro,2010,0,SIAM Journal on Imaging Sciences
10.1137/16m1103610,Total Variation Denoising in $l^1$ Anisotropy,Michał Łasica and Salvador Moll and Piotr B. Mucha,2017,14,SIAM Journal on Imaging Sciences
10.1137/21m1418587,A New Variational Model for Shape Graph Registration with Partial Matching Constraints,Yashil Sukurdeep and Martin Bauer and Nicolas Charon,2022,3,SIAM Journal on Imaging Sciences
10.1137/16m1097171,Rapid Solution of the Cryo-EM Reconstruction Problem by Frequency Marching,Alex Barnett and Leslie Greengard and Andras Pataki and Marina Spivak,2017,23,SIAM Journal on Imaging Sciences
10.1137/19m1260517,Explicit Inversion Formulas for the Two-Dimensional Wave Equation from Neumann Traces,Florian Dreier and Markus Haltmeier,2020,5,SIAM Journal on Imaging Sciences
10.1137/140968045,Stein Unbiased GrAdient estimator of the Risk (SUGAR) for Multiple Parameter Selection,Charles-Alban Deledalle and Samuel Vaiter and Jalal Fadili and Gabriel Peyré,2014,61,SIAM Journal on Imaging Sciences
10.1137/16m1072930,Poisson Noise Reduction with Higher-Order Natural Image Prior Model,Wensen Feng and Hong Qiao and Yunjin Chen,2016,5,SIAM Journal on Imaging Sciences
10.1137/16m105928x,CT Image Reconstruction by Spatial-Radon Domain Data-Driven Tight Frame Regularization,Ruohan Zhan and Bin Dong,2016,21,SIAM Journal on Imaging Sciences
10.1137/11082453x,Sobolev Gradients and Image Interpolation,Parimah Kazemi and Ionut Danaila,2012,5,SIAM Journal on Imaging Sciences
10.1137/18m1179560,A Numerical Method to Solve a Phaseless Coefficient Inverse Problem from a Single Measurement of Experimental Data,Michael V. Klibanov and Nikolay A. Koshev and Dinh-Liem Nguyen and Loc H. Nguyen and Aaron Brettin and Vasily N. Astratov,2018,16,SIAM Journal on Imaging Sciences
10.1137/17m1159932,Fast Randomized Algorithms for t-Product Based Tensor Operations and Decompositions with Applications to Imaging Data,Davoud Ataee Tarzanagh and George Michailidis,2018,22,SIAM Journal on Imaging Sciences
10.1137/21m1433058,A Splitting Scheme for Flip-Free Distortion Energies,Oded Stein and Jiajin Li and Justin Solomon,2022,0,SIAM Journal on Imaging Sciences
10.1137/10080631x,Multistatic Imaging of Extended Targets,Habib Ammari and Josselin Garnier and Hyeonbae Kang and Mikyoung Lim and Knut Sølna,2012,50,SIAM Journal on Imaging Sciences
10.1137/140965016,Convergence Rate of Overlapping Domain Decomposition Methods for the Rudin--Osher--Fatemi Model Based on a Dual Formulation,Huibin Chang and Xue-Cheng Tai and Li-Lian Wang and Danping Yang,2015,21,SIAM Journal on Imaging Sciences
10.1137/18m1189634,Three-Dimensional Volume Reconstruction Using Two-Dimensional Parallel Slices,Junwoo Kim and Chang-Ock Lee,2019,10,SIAM Journal on Imaging Sciences
10.1137/110853376,A Novel Dynamic System in the Space of SPD Matrices with Applications to Appearance Tracking,Guang Cheng and Baba C. Vemuri,2013,32,SIAM Journal on Imaging Sciences
10.1137/22m148598x,Nonlocal Perimeters and Curvature Flows on Graphs with Applications in Image Processing and High-Dimensional Data Classification,Imad El Bouchairi and Abderrahim Elmoataz and Jalal Fadili,2023,0,SIAM Journal on Imaging Sciences
10.1137/18m1175781,A Texture Synthesis Model Based on Semi-Discrete Optimal Transport in Patch Space,B. Galerne and A. Leclaire and J. Rabin,2018,9,SIAM Journal on Imaging Sciences
10.1137/130906714,Bistatic Synthetic Aperture Radar Imaging of Moving Targets Using Ultra-Narrowband Continuous Waveforms,Ling Wang and Birsen Yazici,2014,23,SIAM Journal on Imaging Sciences
10.1137/19m1253873,A Discriminative Projection and Representation-Based Classification Framework for Face Recognition,Kangkang Deng and Zheng Peng and Wenxing Zhu,2020,1,SIAM Journal on Imaging Sciences
10.1137/17m1159051,Imaging Extended Reflectors in a Terminating Waveguide,Chrysoula Tsogka and Dimitrios A. Mitsoudis and Symeon Papadimitropoulos,2018,5,SIAM Journal on Imaging Sciences
10.1137/17m111208x,Generalized Sinkhorn Iterations for Regularizing Inverse Problems Using Optimal Mass Transport,Johan Karlsson and Axel Ringh,2017,28,SIAM Journal on Imaging Sciences
10.1137/120891113,Synchrosqueezed Wave Packet Transform for 2D Mode Decomposition,Haizhao Yang and Lexing Ying,2013,25,SIAM Journal on Imaging Sciences
10.1137/21m1454262,Gaussian Patch Mixture Model Guided Low-Rank Covariance Matrix Minimization for Image Denoising,Jing Guo and Yu Guo and Qiyu Jin and Michael Kwok-Po Ng and Shuping Wang,2022,0,SIAM Journal on Imaging Sciences
10.1137/21m1468103,Single Pixel X-ray Transform and Related Inverse Problems,Ru-Yu Lai and Gunther Uhlmann and Jian Zhai and Hanming Zhou,2022,0,SIAM Journal on Imaging Sciences
10.1137/140952314,NMF with Sparse Regularizations in Transformed Domains,Jérémy Rapin and Jérôme Bobin and Anthony Larue and Jean-Luc Starck,2014,16,SIAM Journal on Imaging Sciences
10.1137/16m1071249,Maximum-a-Posteriori Estimation with Bayesian Confidence Regions,Marcelo Pereyra,2017,28,SIAM Journal on Imaging Sciences
10.1137/140967374,Numerical Analysis of the Topological Gradient Method for Fourth Order Models and Applications to the Detection of Fine Structures in Imaging,Audric Drogoul,2014,6,SIAM Journal on Imaging Sciences
10.1137/080728548,Cahn–Hilliard Inpainting and a Generalization for Grayvalue Images,Martin Burger and Lin He and Carola-Bibiane Schönlieb,2009,93,SIAM Journal on Imaging Sciences
10.1137/100810356,A Variational Approach for Sharpening High Dimensional Images,Michael Möller and Todd Wittman and Andrea L. Bertozzi and Martin Burger,2012,61,SIAM Journal on Imaging Sciences
10.1137/090769521,Total Generalized Variation,Kristian Bredies and Karl Kunisch and Thomas Pock,2010,997,SIAM Journal on Imaging Sciences
10.1137/15m1047325,Multicontrast MRI Reconstruction with Structure-Guided Total Variation,Matthias J. Ehrhardt and Marta M. Betcke,2016,76,SIAM Journal on Imaging Sciences
10.1137/21m1453773,A Spatial Color Compensation Model Using Saturation-Value Total Variation,Wei Wang and Yuming Yang and Michael K. Ng,2022,0,SIAM Journal on Imaging Sciences
10.1137/130904727,A Proof of Convergence of the Horn--Schunck Optical Flow Algorithm in Arbitrary Dimension,Louis Le Tarnec and François Destrempes and Guy Cloutier and Damien Garcia,2014,8,SIAM Journal on Imaging Sciences
10.1137/15m1028881,Resolution Analysis of Imaging with $\ell_1$ Optimization,Liliana Borcea and Ilker Kocyigit,2015,12,SIAM Journal on Imaging Sciences
10.1137/18m1174921,SPARCOM: Sparsity Based Super-resolution Correlation Microscopy,Oren Solomon and Yonina C. Eldar and Maor Mutzafi and Mordechai Segev,2019,21,SIAM Journal on Imaging Sciences
10.1137/10081678x,"Sectional Curvature in Terms of the Cometric, with Applications to the Riemannian Manifolds of Landmarks",Mario Micheli and Peter W. Michor and David Mumford,2012,16,SIAM Journal on Imaging Sciences
10.1137/130932168,Solving 2D Fredholm Integral from Incomplete Measurements Using Compressive Sensing,Alexander Cloninger and Wojciech Czaja and Ruiliang Bai and Peter J. Basser,2014,17,SIAM Journal on Imaging Sciences
10.1137/17m1145525,Critical Contours: An Invariant Linking Image Flow with Salient Surface Organization,Benjamin Kunsberg and Steven W. Zucker,2018,11,SIAM Journal on Imaging Sciences
10.1137/19m1304799,Group Sparse Optimization for Images Recovery Using Capped Folded Concave Functions,Lili Pan and Xiaojun Chen,2021,12,SIAM Journal on Imaging Sciences
10.1137/08071380x,Quantitative Object Reconstruction Using Abel Transform X-Ray Tomography and Mixed Variable Optimization,"Mark A. Abramson and Thomas J. Asaki and J. E. Dennis, and Kevin R. O'Reilly and Rachael L. Pingel",2008,15,SIAM Journal on Imaging Sciences
10.1137/110823985,One Shot Inverse Scattering via Rational Approximation,Martin Hanke,2012,11,SIAM Journal on Imaging Sciences
10.1137/110820579,Adaptive Compressed Image Sensing Using Dictionaries,Amir Averbuch and Shai Dekel and Shay Deutsch,2012,52,SIAM Journal on Imaging Sciences
10.1137/130923324,Image Decompositions Using Spaces of Variable Smoothness and Integrability,Juha Tiirola,2014,15,SIAM Journal on Imaging Sciences
10.1137/15m1053475,A Direct Imaging Method for Electromagnetic Scattering Data without Phase Information,Zhiming Chen and Guanghui Huang,2016,17,SIAM Journal on Imaging Sciences
10.1137/15m1020137,A D-Bar Algorithm with A Priori Information for 2-Dimensional Electrical Impedance Tomography,Melody Alsaker and Jennifer L. Mueller,2016,29,SIAM Journal on Imaging Sciences
10.1137/15m1049683,A Dissipative Time Reversal Technique for Photoacoustic Tomography in a Cavity,Linh V. Nguyen and Leonid A. Kunyansky,2016,25,SIAM Journal on Imaging Sciences
10.1137/16m1074163,A Block Nonlocal TV Method for Image Restoration,Jun Liu and Xiaojun Zheng,2017,13,SIAM Journal on Imaging Sciences
10.1137/18m1180815,Rendition: Reclaiming What a Black Box Takes Away,Peyman Milanfar,2018,5,SIAM Journal on Imaging Sciences
10.1137/19m125337x,Parallelizable Global Conformal Parameterization of Simply-Connected Surfaces via Partial Welding,Gary P. T. Choi and Yusan Leung-Liu and Xianfeng Gu and Lok Ming Lui,2020,21,SIAM Journal on Imaging Sciences
10.1137/130950008,FLASH: Fast Landmark Aligned Spherical Harmonic Parameterization for Genus-0 Closed Brain Surfaces,Pui Tung Choi and Ka Chun Lam and Lok Ming Lui,2015,70,SIAM Journal on Imaging Sciences
10.1137/130916436,Orientation Determination of Cryo-EM Images Using Least Unsquared Deviations,Lanhui Wang and Amit Singer and Zaiwen Wen,2013,33,SIAM Journal on Imaging Sciences
10.1137/16m1107619,A Forward-Adjoint Operator Pair Based on the Elastic Wave Equation for Use in Transcranial Photoacoustic Computed Tomography,Kenji Mitsuhashi and Joemini Poudel and Thomas P. Matthews and Alejandro Garcia-Uribe and Lihong V. Wang and Mark A. Anastasio,2017,20,SIAM Journal on Imaging Sciences
10.1137/19m1304210,Accelerated Optimization in the PDE Framework Formulations for the Active Contour Case,Anthony Yezzi and Ganesh Sundaramoorthi and Minas Benyamin,2020,2,SIAM Journal on Imaging Sciences
10.1137/15m1052858,A Parallel Douglas–Rachford Algorithm for Minimizing ROF-like Functionals on Images with Values in Symmetric Hadamard Manifolds,Ronny Bergmann and Johannes Persch and Gabriele Steidl,2016,26,SIAM Journal on Imaging Sciences
10.1137/15m1012682,Estimation of the Noise Level Function Based on a Nonparametric Detection of Homogeneous Image Regions,Camille Sutour and Charles-Alban Deledalle and Jean-François Aujol,2015,34,SIAM Journal on Imaging Sciences
10.1137/19m1298524,Data Driven Tight Frame for Compressed Sensing MRI Reconstruction via Off-the-Grid Regularization,Jian-Feng Cai and Jae Kyu Choi and Ke Wei,2020,4,SIAM Journal on Imaging Sciences
10.1137/18m1188793,A Blind Source Separation Technique for Document Restoration,Antonio Boccuto and Ivan Gerace and Valentina Giorgetti,2019,5,SIAM Journal on Imaging Sciences
10.1137/17m111328x,Total Variation Regularization Strategies in Full-Waveform Inversion,Ernie Esser and Lluis Guasch and Tristan van Leeuwen and Aleksandr Y. Aravkin and Felix J. Herrmann,2018,61,SIAM Journal on Imaging Sciences
10.1137/18m116890x,Image Denoising with Generalized Gaussian Mixture Model Patch Priors,Charles-Alban Deledalle and Shibin Parameswaran and Truong Q. Nguyen,2018,16,SIAM Journal on Imaging Sciences
10.1137/18m1201184,A Novel Algorithm for Volume-Preserving Parameterizations of 3-Manifolds,Mei-Heng Yueh and Tiexiang Li and Wen-Wei Lin and Shing-Tung Yau,2019,10,SIAM Journal on Imaging Sciences
10.1137/15m1018460,A PDE Approach to Data-Driven Sub-Riemannian Geodesics in $SE$(2),E. J. Bekkers and R. Duits and A. Mashtakov and G. R. Sanguinetti,2015,33,SIAM Journal on Imaging Sciences
10.1137/18m1234047,A New Variational Model for Joint Image Reconstruction and Motion Estimation in Spatiotemporal Imaging,Chong Chen and Barbara Gris and Ozan Öktem,2019,15,SIAM Journal on Imaging Sciences
10.1137/16m1080318,CLEAR: Covariant LEAst-Square Refitting with Applications to Image Restoration,Charles-Alban Deledalle and Nicolas Papadakis and Joseph Salmon and Samuel Vaiter,2017,20,SIAM Journal on Imaging Sciences
10.1137/17m1140212,A Reweighted Joint Spatial-Radon Domain CT Image Reconstruction Model for Metal Artifact Reduction,Haimiao Zhang and Bin Dong and Baodong Liu,2018,18,SIAM Journal on Imaging Sciences
10.1137/16m1079282,Langevin Equations for Landmark Image Registration with Uncertainty,Stephen Marsland and Tony Shardlow,2017,11,SIAM Journal on Imaging Sciences
10.1137/130947246,A Compressed Sensing Framework for Magnetic Resonance Fingerprinting,Mike Davies and Gilles Puy and Pierre Vandergheynst and Yves Wiaux,2014,74,SIAM Journal on Imaging Sciences
10.1137/17m116152x,"Compensated Convexity Methods for Approximations and Interpolations of Sampled Functions in Euclidean Spaces: Applications to Contour Lines, Sparse Data, and Inpainting",Kewei Zhang and Elaine Crooks and Antonio Orlando,2018,5,SIAM Journal on Imaging Sciences
10.1137/100807247,Alternating Direction Method for Image Inpainting in Wavelet Domains,Raymond H. Chan and Junfeng Yang and Xiaoming Yuan,2011,68,SIAM Journal on Imaging Sciences
10.1137/120874989,A Nonlocal Bayesian Image Denoising Algorithm,M. Lebrun and A. Buades and J. M. Morel,2013,206,SIAM Journal on Imaging Sciences
10.1137/19m1260621,A Diffeomorphic Image Registration Model with Fractional-Order Regularization and Cauchy--Riemann Constraint,Huan Han and Zhengping Wang,2020,7,SIAM Journal on Imaging Sciences
10.1137/080738386,Optimized Conformal Surface Registration with Shape-based Landmark Matching,Lok Ming Lui and Sheshadri Thiruvenkadam and Yalin Wang and Paul M. Thompson and Tony F. Chan,2010,43,SIAM Journal on Imaging Sciences
10.1137/100806734,Adaptive Time-Frequency Detection and Filtering for Imaging in Heavy Clutter,L. Borcea and G. Papanicolaou and C. Tsogka,2011,9,SIAM Journal on Imaging Sciences
10.1137/130938657,Numerical Implementation of Geodesic X-Ray Transforms and Their Inversion,François Monard,2014,22,SIAM Journal on Imaging Sciences
10.1137/120870621,A Convex Variational Model for Restoring Blurred Images with Multiplicative Noise,Yiqiu Dong and Tieyong Zeng,2013,82,SIAM Journal on Imaging Sciences
10.1137/130946642,Variable Density Sampling with Continuous Trajectories,Nicolas Chauffert and Philippe Ciuciu and Jonas Kahn and Pierre Weiss,2014,42,SIAM Journal on Imaging Sciences
10.1137/15m1010087,Entropic Approximation of Wasserstein Gradient Flows,Gabriel Peyré,2015,42,SIAM Journal on Imaging Sciences
10.1137/130929886,Regularized Discrete Optimal Transport,Sira Ferradans and Nicolas Papadakis and Gabriel Peyré and Jean-François Aujol,2014,66,SIAM Journal on Imaging Sciences
10.1137/120868281,Stable Image Reconstruction Using Total Variation Minimization,Deanna Needell and Rachel Ward,2013,134,SIAM Journal on Imaging Sciences
10.1137/17m1150189,"Finding Low-Rank Solutions via Nonconvex Matrix Factorization, Efficiently and Provably",Dohyung Park and Anastasios Kyrillidis and Constantine Caramanis and Sujay Sanghavi,2018,17,SIAM Journal on Imaging Sciences
10.1137/19m1283719,Accelerating Proximal Markov Chain Monte Carlo by Using an Explicit Stabilized Method,Marcelo Pereyra and Luis Vargas Mieles and Konstantinos C. Zygalakis,2020,9,SIAM Journal on Imaging Sciences
10.1137/15m1037561,Spherical Conformal Parameterization of Genus-0 Point Clouds for Meshing,Gary Pui-Tung Choi and Kin Tat Ho and Lok Ming Lui,2016,24,SIAM Journal on Imaging Sciences
10.1137/22m1521353,Short Communication: Weak Sparse Superresolution is Well-Conditioned,Mathias Hockmann and Stefan Kunis,2023,0,SIAM Journal on Imaging Sciences
10.1137/11085997x,A Majorize-Minimize Subspace Approach for $\ell_2-\ell_0$ Image Regularization,Emilie Chouzenoux and Anna Jezierska and Jean-Christophe Pesquet and Hugues Talbot,2013,88,SIAM Journal on Imaging Sciences
10.1137/15m1048318,Digital Affine Shear Transforms: Fast Realization and Applications in Image/Video Processing,Xiaosheng Zhuang,2016,14,SIAM Journal on Imaging Sciences
10.1137/19m1272470,High-Resolution Interferometric Synthetic Aperture Imaging in Scattering Media,Liliana Borcea and Josselin Garnier,2020,4,SIAM Journal on Imaging Sciences
