DOI,Título,Autores,Año,Citas,Revista
10.4018/ijswis.20050401,n.m.,,2005,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2020070102,Secure Timestamp-Based Mutual Authentication Protocol for IoT Devices Using RFID Tags,Aakanksha Tewari and Brij B. Gupta,2020,71,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20090401,n.m.,,2009,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2014010103,Ubiquitous Semantic Applications,Timofey Ermilov and Ali Khalili and Sören Auer,2014,11,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2020010104,"Internet Data Analysis Methodology for Cyberterrorism Vocabulary Detection, Combining Techniques of Big Data Analytics, NLP and Semantic Web",Iván Castillo-Zúñiga and Francisco Javier Luna-Rosas and Laura C. Rodríguez-Martínez and Jaime Muñoz-Arteaga and Jaime Iván López-Veyna and Mario A. Rodríguez-Díaz,2020,9,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2021070102,Prospecting the Effect of Topic Modeling in Information Retrieval,Aakanksha Sharaff and Jitesh Kumar Dewangan and Dilip Singh Sisodia,2021,2,International Journal on Semantic Web and Information Systems
10.4018/jswis.2007010103,Trust Metrics on Controversial Users,Paolo Massa and Paolo Avesani,2007,134,International Journal on Semantic Web and Information Systems
10.4018/jswis.2010010103,"An Ontology-Based, Cross-Application Context Modeling and Management Service",Annett Mitschick and Stefan Pietschmann and Klaus Meißner,2010,3,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2016040101,SEMCON,Zenun Kastrati and Ali Shariq Imran and Sule Yildirim-Yayilgan,2016,9,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2021100106,Ranked Deep Web Page Detection Using Reinforcement Learning and Query Optimization,Kapil Madan and Rajesh K. Bhatia,2021,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2020100103,Concept Map Information Content Enhancement Using Joint Word Embedding and Latent Document Structure,Kodaikkaavirinaadan Urkalan and Geetha T. V.,2020,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2019010106,Bootstrapping of Semantic Relation Extraction for a Morphologically Rich Language,Balaji Jagan and Ranjani Parthasarathi and T V Geetha,2019,2,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2014070103,The Role of Ontology Engineering in Linked Data Publishing and Management,Markus Luczak-Rösch and Elena Simperl and Steffen Stadtmüller and Tobias Käfer,2014,2,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2019100103,Geospatial Semantic Query Engine for Urban Spatial Data Infrastructure,Sunitha Abburu,2019,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2018100102,Ontology With Hybrid Clustering Approach for Improving the Retrieval Relevancy in Social Event Detection,Sheba Selvam and Ramadoss Balakrishnan and Balasundaram Sadhu Ramakrishnan,2018,4,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2015100103,Semantic Network Formalism for Knowledge Representation,Souheyl Mallat and Emna Hkiri and Mohsen Maraoui and Mounir Zrigui,2015,3,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2019070104,"Coupling Coordination of Internet Development, Technology Innovation and Star Hotel Efficiency",Wenqi Ruan and Yongquan Li,2019,6,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2018010102,Property Clustering in Linked Data,Saisai Gong and Wei Hu and Haoxuan Li and Yuzhong Qu,2018,4,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2020040104,Combining Linked Open Data Similarity and Relatedness for Cross OSN Recommendation,Mohamed Boubenia and Abdelkader Belkhir and Fayçal M'hamed Bouyakoub,2020,3,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017010108,SPedia,Muhammad Ahtisham Aslam and Naif Radi Aljohani,2017,5,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20131001,n.m.,,2013,0,International Journal on Semantic Web and Information Systems
10.4018/jswis.2007010104,GlobalMind,Hyemin Chung and Henry Lieberman,2007,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20140701,n.m.,,2014,0,International Journal on Semantic Web and Information Systems
10.4018/jswis.20101001,n.m.,,2010,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2016040104,Abstractive Summarization,J. Balaji and T.V. Geetha and Ranjani Parthasarathi,2016,6,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2016040102,Bayes-ReCCE,Brian Walshe and Rob Brennan and Declan O'Sullivan,2016,5,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2016010101,Semantic Web and Geospatial Unique Features Based Geospatial Data Integration,Ying Zhang and Chaopeng Li and Na Chen and Shaowen Liu and Liming Du and Zhuxiao Wang and Miaomiao Ma,2016,2,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2020100105,Tag's Depth-Based Expert Profiling Using a Topic Modeling Technique,Saida Kichou and Omar Boussaid and Abdelkrim Meziane,2020,1,International Journal on Semantic Web and Information Systems
10.4018/jswis.2012070104,Predicting Lexical Answer Types in Open Domain QA,Alfio Massimiliano Gliozzo and Aditya Kalyanpur,2012,3,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2021040103,Distributed Frequent Subgraph Mining Using Gaston and MapReduce,Jagannadha Rao D. B.,2021,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20180701,n.m.,,2018,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20170401,n.m.,,2017,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20180101,n.m.,,2018,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20170701,n.m.,,2017,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2020040106,Multi-Intentional Description of Learning Semantic Web Services,Chaker Ben Mahmoud and Ikbel Azaiez and Fathia Bettahar,2020,2,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2018070108,Marefa,Ahmed Ktob and Zhoujun Li,2018,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2018070101,Ontology Driven Cross-Linked Domain Data Integration and Spatial Semantic Multi Criteria Query System for Geospatial Public Health,Sunitha Abburu,2018,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20210401,n.m.,,2021,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017070104,Low Cost Recursive Localization scheme for High Density Wireless Sensor Networks,Badia Bouhdid and Wafa Akkari and Sofien Gannouni,2017,2,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2015100102,An Evaluation of Ontology Based Domain Analysis for Model Driven Development,Hong Guo and Shang Gao and John Krogstie and Hallvard Trætteberg and Alf Inge Wang,2015,3,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2013100101,LinkedVis an Information Visualisation Toolkit for RDF Data,Antonio Garrote and María N. Moreno García,2013,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017040104,BCWB,Sofien Gannouni and Nourah Alangari and Hassan Mathkour and Hatim Aboalsamh and Kais Belwafi,2017,8,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017100105,Sarcastic Sentiment Detection Based on Types of Sarcasm Occurring in Twitter Data,Santosh Kumar Bharti and Ramkrushna Pradhan and Korra Sathya Babu and Sanjay Kumar Jena,2017,7,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017040103,A Novel Query-Driven Clustering-Based Technique for Vertical Fragmentation and Allocation in Distributed Database Systems,Adel A. Sewisy and Ali A. Amer and Hassan I. Abdalla,2017,8,International Journal on Semantic Web and Information Systems
10.4018/jswis.2005040101,Querying the Web Reconsidered,François Bry and Christoph Koch and Tim Furche and Sebastian Schaffert and Liviu Badea and Sacha Berger,2005,20,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2014040101,Web Data Quality,Amrapali Zaveri and Andrea Maurino and Laure-Berti Equille,2014,12,International Journal on Semantic Web and Information Systems
10.4018/ijswis.308812,Understanding Universal Adversarial Attack and Defense on Graph,Tianfeng Wang and Zhisong Pan and Guyu Hu and Yexin Duan and Yu Pan,2022,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2018040108,Managing QoS Degradation of Component Web Services in a Dynamic Environment,Navinderjit Kaur Kahlon and Kuljit Kaur Chahal and Sukhleen Bindra Narang,2018,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.297040,Modified Transformer Architecture to Explain Black Box Models in Narrative Form,Diksha Malhotra and Poonam Saini and Awadhesh Kumar Singh,2022,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.295946,An Ontology-Based Automation System,Xiaofang Zhong and Yi Wang and Xiao Wen and Jianwei Liao,2022,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2018040107,Study on Ontology Ranking Models Based on the Ensemble Learning,Liu Jie and Yuan Kerou and Zhou Jianshe and Shi Jinsheng,2018,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.297037,Flesch-Kincaid Measure as Proxy of Socio-Economic Status on Twitter,Samara Ahmed and Adil Rajput and Akila Sarirete and Tauseef J. Chowdhry,2022,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.313715,An Efficient Lightweight Network Based on Magnetic Resonance Images for Predicting Alzheimer's Disease,Boan Ji and Huabin Wang and Mengxin Zhang and Borun Mao and Xuejun Li,2022,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.313198,Recommendation of Healthcare Services Based on an Embedded User Profile Model,Jianmao Xiao and Xinyi Liu and Jia Zeng and Yuanlong Cao and Zhiyong Feng,2022,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017010102,Modelling Propagation of Public Opinions on Microblogging Big Data Using Sentiment Analysis and Compartmental Models,Youjia Fang and Xin Chen and Zheng Song and Tianzi Wang and Yang Cao,2017,11,International Journal on Semantic Web and Information Systems
10.4018/jswis.2005010102,Semantic eBusiness,Rahul Singh and Lakshmi Iyer and A.F. Salam,2005,16,International Journal on Semantic Web and Information Systems
10.4018/jswis.2007100103,Using a Natural Language Understanding System to Generate Semantic Web Content,Akshay Java and Sergei Nirneburg and Marjorie McShane and Timothy Finin and Jesse English and Anupam Joshi,2007,16,International Journal on Semantic Web and Information Systems
10.4018/ijswis.297144,Information Entropy Augmented High Density Crowd Counting Network,Yu Hao and Lingzhe Wang and Ying Liu and Jiulun Fan,2022,4,International Journal on Semantic Web and Information Systems
10.4018/jswis.2012100102,Modeling Indirect Influence on Twitter,Xin Shuai and Ying Ding and Jerome Busemeyer and Shanshan Chen and Yuyin Sun and Jie Tang,2012,18,International Journal on Semantic Web and Information Systems
10.4018/jswis.2013040101,Folksonomy-Based Tag Recommendation for Collaborative Tagging Systems,Frederic Font and Joan Serrà and Xavier Serra,2013,12,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2023.19.1,n.m.,,2023,0,International Journal on Semantic Web and Information Systems
10.4018/jswis.2011010103,An Enhanced Semantic Layer for Hybrid Recommender Systems,Iván Cantador and Pablo Castells and Alejandro Bellogín,2011,34,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017010103,IoT-Based Big Data,M. Mazhar Rathore and Anand Paul and Awais Ahmad and Gwanggil Jeon,2017,80,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2019100102,Entrepreneurship in the Internet Age,Yenchun Jim Wu and Shih-Chih Chen and Chia-I Pan,2019,15,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2021100105,"Provably Secure Data Sharing Approach for Personal Health Records in Cloud Storage Using Session Password, Data Access Key, and Circular Interpolation",Naveen John and Shatheesh Sam,2021,10,International Journal on Semantic Web and Information Systems
10.4018/ijswis.306748,Using an Ontology-Based Neural Network and DEA to Discover Deficiencies of Hotel Services,Tzu-An Chiang and Z. H. Che and Yi-Ling Huang and Chang-You Tsai,2022,4,International Journal on Semantic Web and Information Systems
10.4018/jswis.2009040101,The Berlin SPARQL Benchmark,Christian Bizer and Andreas Schultz,2009,340,International Journal on Semantic Web and Information Systems
10.4018/jswis.2012010101,Semantics for the Internet of Things,Payam Barnaghi and Wei Wang and Cory Henson and Kerry Taylor,2012,368,International Journal on Semantic Web and Information Systems
10.4018/ijswis.308469,An Intrusion Detection System Based on Normalized Mutual Information Antibodies Feature Selection and Adaptive Quantum Artificial Immune System,Zhang Ling and Zhang Jia Hao,2022,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017100110,Efficient String Matching Algorithm for Searching Large DNA and Binary Texts,Abdulrakeeb M. Al-Ssulami and Hassan Mathkour and Mohammed Amer Arafah,2017,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2021040104,Classification of Code-Mixed Bilingual Phonetic Text Using Sentiment Analysis,Shailendra Kumar Singh and Manoj Kumar Sachan,2021,17,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2020070107,CustNER,Raabia Mumtaz and Muhammad Abdul Qadir,2020,5,International Journal on Semantic Web and Information Systems
10.4018/jswis.2008070102,Ontology Enhanced Concept Hierarchies for Text Identification,Marek Reformat and Ronald R. Yager and Zhan Li,2008,1,International Journal on Semantic Web and Information Systems
10.4018/jswis.2008100101,Efficient Processing of RDF Queries with Nested Optional Graph Patterns in an RDBMS,Artem Chebotko and Shiyong Lu and Mustafa Atay and Farshad Fotouhi,2008,3,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2020010101,An Architecture for Restful Web Service Discovery Using Semantic Interfaces,José Renato Villela Dantas and Pedro Porfirio Muniz Farias,2020,2,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2018070109,Venue-Influence Language Models for Expert Finding in Bibliometric Networks,Abdullah Al-Barakati and Ali Daud,2018,5,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017010104,Finding Healthcare Issues with Search Engine Queries and Social Network Data,M. Ikram Ullah Lali and Raza Ul Mustafa and Kashif Saleem and M. Saqib Nawaz and Tehseen Zia and Basit Shahzad,2017,18,International Journal on Semantic Web and Information Systems
10.4018/ijswis.315600,A Novel Compressed Sensing-Based Graph Isomorphic Network for Key Node Recognition and Entity Alignment,Wenbin Zhao and Jing Huang and Tongrang Fan and Yongliang Wu and Keqiang Liu,2022,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.300825,An Improved Structural-Based Ontology Matching Approach Using Similarity Spreading,Sengodan Mani and Samukutty Annadurai,2022,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.295551,A Model of Semantic-Based Image Retrieval Using C-Tree and Neighbor Graph,Nguyen Thi Uyen Nhi and Thanh Manh Le and n.m. Thanh The Van,2022,9,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20070101,n.m.,,2007,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2018070104,Dynamic Search Engine Platform for Cloud Service Level Agreements Using Semantic Annotation,K. Saravanan and A. Radhakrishnan,2018,7,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20180401,n.m.,,2018,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.300819,Analyzing the Sociodemographic Factors Impacting the Use of Virtual Reality for Controlling Obesity,Mona Alduailij and Wadee Alhalabi and Mai Alduaili and Amal Al-Rashee and Eatedal Alabdulkareem and Seham Saad Alharb,2022,0,International Journal on Semantic Web and Information Systems
10.4018/jswis.2013010101,From Overview to Facets and Pivoting for Interactive Exploration of Semantic Web Data,Josep Maria Brunetti and Roberto García and Sören Auer,2013,26,International Journal on Semantic Web and Information Systems
10.4018/jswis.2007010101,Ontology of Folksonomy,Thomas Gruber,2007,148,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20200401,n.m.,,2020,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017070105,An Adaptive and Hotspot Aware Taxi Zone Queuing System on Internet of Vehicles,Chyi-Ren Dow and Duc-Binh Nguyen and Hsi-Chung Chen and Shiow-Fen Hwang,2017,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20190701,n.m.,,2019,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017070101,SEMDPA,Eliot Bytyçi and Besmir Sejdiu and Arten Avdiu and Lule Ahmedi,2017,3,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017100102,Extracting Top-k Company Acquisition Relations From the Web,Jie Zhao and Jianfei Wang and Jia Yang and Peiquan Jin,2017,1,International Journal on Semantic Web and Information Systems
10.4018/jswis.2006100102,Semantic Enrichment in Ontologies for Matching,Nwe Ni Tun and Satoshi Tojo,2006,4,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20161001,n.m.,,2016,0,International Journal on Semantic Web and Information Systems
10.4018/jswis.2010100103,Towards Controlled Natural Language for Semantic Annotation,Brian Davis and Pradeep Dantuluri and Siegfried Handschuh and Hamish Cunningham,2010,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2016010103,Geocoding Tweets Approach Based on Conceptual Representations in the Context of the Knowledge Society,Imelda Escamilla and Miguel Torres-Ruiz and Marco Moreno-Ibarra and Rolando Quintero and Giovanni Guzmán and Vladimir Luna-Soto,2016,8,International Journal on Semantic Web and Information Systems
10.4018/jswis.2008010102,Mobile Ontologies,Jari Veijalainen,2008,3,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20071001,n.m.,,2007,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2011100103,A Theory of Social Agentivity and its Integration into the Descriptive Ontology for Linguistic and Cognitive Engineering,Edward Heath Robinson,2011,3,International Journal on Semantic Web and Information Systems
10.4018/jswis.20100701,n.m.,,2010,0,International Journal on Semantic Web and Information Systems
10.4018/jswis.2005100103,Family History Information Exchange Services Using HL7 Clinical Genomics Standard Specifications,Amnon Shabo and Kevin S. Hughes,2005,6,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2020070101,LinkZoo,Giorgos Alexiou and Marios Meimaris and George Papastefanatos and Ioannis Anagnostopoulos,2020,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017040101,Subjective Text Mining for Arabic Social Media,Nourah F. Bin Hathlian and Alaaeldin M. Hafez,2017,9,International Journal on Semantic Web and Information Systems
10.4018/jswis.2010100102,A Pattern-Based Method for Re-Engineering Non-Ontological Resources into Ontologies,Boris Carmen Villazón-Terrazas and Mari Suárez-Figueroa and Asunción Gómez-Pérez,2010,20,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2019070103,Social Presence and User-Generated Content of Social Media in China,Rui Sun and Hong Xue-Jiao,2019,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2014040103,Improving Curated Web-Data Quality with Structured Harvesting and Assessment,Kevin Chekov Feeney and Declan O'Sullivan and Wei Tai and Rob Brennan,2014,15,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2021070105,A Semantic-Embedding Model-Driven Seq2Seq Method for Domain-Oriented Entity Linking on Resource-Restricted Devices,*Emrah Inan and Oguz Dikenelli,2021,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2018070106,Detecting Human Diseases Relatedness,Said Fathalla,2018,4,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2019040103,An Integrated Recommender System Using Semantic Web With Social Tagging System,R. Indra and Muthuraman Thangaraj,2019,4,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2021010105,Learning Non-Taxonomic Relations of Ontologies,Mohamed Hassan Mohamed Ali and Said Fathalla and Mohamed Kholief and Yasser Fouad Hassan,2021,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2018040102,Using the Linked Data Approach in European e-Government Systems,Valentina Janev and Vuk Mijović and Sanja Vraneš,2018,5,International Journal on Semantic Web and Information Systems
10.4018/ijswis.315747,Fine-Grained Image Classification Based on Cross-Attention Network,Zhiwen Zheng and Juxiang Zhou and Jianhou Gan and Sen Luo and Wei Gao,2022,0,International Journal on Semantic Web and Information Systems
10.4018/jswis.2008100103,A Network Model Approach to Retrieval in the Semantic Web,Peter Scheir and Stefanie N. Lindstaedt and Chiara Ghidini,2008,11,International Journal on Semantic Web and Information Systems
10.4018/jswis.2007040104,An Ontology-Based Data Mediation Framework for Semantic Environments,Adrian Mocan and Emilia Cimpian,2007,24,International Journal on Semantic Web and Information Systems
10.4018/ijswis.318339,Active Temporal Knowledge Graph Alignment,Jie Zhou and Weixin Zeng and Hao Xu and Xiang Zhao,2023,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017040107,Matching and Ranking Trustworthy Context-Dependent Universities,Wadee S. Alhalabi and Afnan Bawazir and Mubarak Mohammad and Akila Sarirete,2017,3,International Journal on Semantic Web and Information Systems
10.4018/ijswis.297035,False Alert Detection Based on Deep Learning and Machine Learning,Shudong Li and Danyi Qin and Xiaobo Wu and Juan Li and Baohui Li and Weihong Han,2022,4,International Journal on Semantic Web and Information Systems
10.4018/jswis.2005010104,An Ontology-Based Multimedia Annotator for the Semantic Web of Language Engineering,Artem Chebotko and Yu Deng and Shiyong Lu and Farshad Fotouhi and Anthony Aristar,2005,10,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2014040102,OOPS! (OntOlogy Pitfall Scanner!),María Poveda-Villalón and Asunción Gómez-Pérez and Mari Carmen Suárez-Figueroa,2014,145,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2018040105,Named Data Networking,Maroua Meddeb and Amine Dhraief and Abdelfettah Belghith and Thierry Monteil and Khalil Drira and Saad Al-Ahmadi,2018,15,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2019010101,OnGIS,Marek Smid,2019,2,International Journal on Semantic Web and Information Systems
10.4018/ijswis.305802,Longitudinal Study of a Website for Assessing American Presidential Candidates and Decision Making of Potential Election Irregularities Detection,Justin Piper and James A. Rodger,2022,2,International Journal on Semantic Web and Information Systems
10.4018/ijswis.306750,A Path-Clustering Driving Travel-Route Excavation,Can Yang,2022,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.297042,Deep Embedding Learning With Auto-Encoder for Large-Scale Ontology Matching,Meriem Ali Khoudja and Messaouda Fareh and Hafida Bouarfa,2022,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2018070103,Latent Dirichlet Allocation and POS Tags Based Method for External Plagiarism Detection,Ali Daud and Jamal Ahmad Khan and Jamal Abdul Nasir and Rabeeh Ayaz Abbasi and Naif Radi Aljohani and Jalal S. Alowibdi,2018,12,International Journal on Semantic Web and Information Systems
10.4018/jswis.2009040103,Scalable Authoritative OWL Reasoning for the Web,Aidan Hogan and Andreas Harth and Axel Polleres,2009,33,International Journal on Semantic Web and Information Systems
10.4018/jswis.2007040102,Association Rule Ontology Matching Approach,Jérôme David,2007,41,International Journal on Semantic Web and Information Systems
10.4018/ijswis.300824,Chaotic Whale Crow Optimization Algorithm for Secure Routing in the IoT Environment,Meghana Gopal Raj and Santosh Kumar Pani,2022,3,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2013070101,Semantic Characterization of Tweets Using Topic Models,Andrés García-Silva and Víctor Rodríguez-Doncel and Oscar Corch,2013,6,International Journal on Semantic Web and Information Systems
10.4018/jswis.2007100101,Ontology-Based Conceptual Design of ETL Processes for Both Structured and Semi-Structured Data,Dimitrios Skoutas and Alkis Simitsis,2007,81,International Journal on Semantic Web and Information Systems
10.4018/ijswis.297032,Phishing Website Detection With Semantic Features Based on Machine Learning Classifiers,Ammar Almomani and Mohammad Alauthman and Mohd Taib Shatnawi and Mohammed Alweshah and Ayat Alrosan and Waleed Alomoush and Brij B. Gupta and Brij B. Gupta and Brij B. Gupta,2022,26,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2019040102,Language-Independent Type Inference of the Instances from Multilingual Wikipedia,Tianxing Wu and Guilin Qi and Bin Luo and Lei Zhang and Haofen Wang,2019,4,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2018100107,A User-Aware and Semantic Approach for Enterprise Search,Giacomo Cabri and Riccardo Martoglia,2018,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20171001,n.m.,,2017,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2018070107,Genetic-Fuzzy Programming Based Linkage Rule Miner (GFPLR-Miner) for Entity Linking in Semantic Web,Amit Singh and Aditi Sharan,2018,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2017040102,Reliable and Energy Efficient Routing Protocol for Under Water Sensor Networks,Fatima Al-Shihri and Mohammed Arafah,2017,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20211001,n.m.,,2021,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2021070104,Certain and Uncertain Temporal Data Representation and Reasoning in OWL 2,Nassira Achich and Fatma Ghorbel and Fayçal Hamdi and Elisabeth Métais and Faiez Gargouri,2021,2,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20060401,n.m.,,2006,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2019070102,Enhancing Consumers' Stickiness to Online Brand Communities as an Innovative Relationship Marketing Strategy,Mei-hui Chen and Kune-muh Tsai and Yi-An Ke,2019,10,International Journal on Semantic Web and Information Systems
10.4018/jswis.2007070101,"Dynamic, Automatic, First-Order Ontology repair by Diagnosis of Failed Plan Execution",Fiona McNeill and Alan Bundy,2007,21,International Journal on Semantic Web and Information Systems
10.4018/jswis.2006070101,OntoMedia— Semantic Multimedia Metadata Integration and Organization,Bodo Hüsemann and Gottfried Vossen,2006,2,International Journal on Semantic Web and Information Systems
10.4018/jswis.2010070101,Files are Siles,Bernhard Schandl and Bernhard Haslhofer,2010,2,International Journal on Semantic Web and Information Systems
10.4018/jswis.2009100103,A Comparison of Corpus-Based and Structural Methods on Approximation of Semantic Relatedness in Ontologies,Tuukka Ruotsalo and Eetu Mäkelä,2009,6,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20060101,n.m.,,2006,0,International Journal on Semantic Web and Information Systems
10.4018/ijswis.2013070106,Improving Wiki Article Quality Through Crowd Coordination,Ioanna Lykourentzou and Dimitrios J. Vergados and Yannick Naudet,2013,5,International Journal on Semantic Web and Information Systems
10.4018/jswis.2011040103,Using Similarity-Based Approaches for Continuous Ontology Development,Maryam Ramezani,2011,1,International Journal on Semantic Web and Information Systems
10.4018/ijswis.20091001,n.m.,,2009,0,International Journal on Semantic Web and Information Systems
